"","ceRNA","log_rank_p","cancer","sur_sig"
"5554","MIR181A1HG-MIR519D-ESR2",0.0220787441415876,"THYM","sig"
"5555","MIR181A1HG-MIR519D-GDF11",0.0195350825886405,"THYM","sig"
"5556","MIR181A1HG-MIR519D-MICB",0.0211166494779008,"THYM","sig"
"5557","MIR181A1HG-MIR519D-PRKCB",0.00240531130111443,"THYM","sig"
"5558","MIR181A1HG-MIR519D-PTGDR2",0.0225244635159612,"THYM","sig"
"5559","MIR181A1HG-MIR519D-SEMA7A",0.00654994684484045,"THYM","sig"
"5560","MIR181A1HG-MIR520F-ADA2",0.108976601907364,"THYM","no_sig"
"5561","MIR181A1HG-MIR520F-PTGDR2",0.0201112262592218,"THYM","sig"
"5562","MIR31HG-MIR193B-HSP90AB1",0.500768463018734,"THYM","no_sig"
"5563","MIR31HG-MIR193B-NR2F6",0.818834278709244,"THYM","no_sig"
"5564","MIR31HG-MIR193B-TCF7L2",0.18931532414022,"THYM","no_sig"
"5565","MIR3936HG-MIR25-APOBEC3F",0.036507969312621,"THYM","sig"
"5566","MIR3936HG-MIR25-BMPR1A",0.036507969312621,"THYM","sig"
"5567","MIR3936HG-MIR25-CDH1",0.432544899233553,"THYM","no_sig"
"5568","MIR3936HG-MIR25-HSPA1B",0.036507969312621,"THYM","sig"
"5569","MIR3936HG-MIR25-IL6ST",0.416491969208085,"THYM","no_sig"
"5570","MIR3936HG-MIR25-ITGAV",0.0407938868351816,"THYM","sig"
"5571","MIR3936HG-MIR25-OSMR",0.036507969312621,"THYM","sig"
"5572","MIR3936HG-MIR25-PLXNA3",0.036507969312621,"THYM","sig"
"5573","MIR3936HG-MIR25-ROBO1",0.0424555480450151,"THYM","sig"
"5574","MIR3936HG-MIR25-S100A16",0.179189389689579,"THYM","no_sig"
"5575","MIR3936HG-MIR25-SEMA4C",0.368890188483517,"THYM","no_sig"
"5576","MIR3936HG-MIR25-TLR3",0.036507969312621,"THYM","sig"
"5577","MIR3936HG-MIR25-TNFRSF10A",0.036507969312621,"THYM","sig"
"5578","MIR3936HG-MIR25-TXLNA",0.036507969312621,"THYM","sig"
"5579","MIR3936HG-MIR25-UBR1",0.0424555480450151,"THYM","sig"
"5580","MIR600HG-MIR342-ACVR1B",0.0345757209833926,"THYM","sig"
"5581","MIR600HG-MIR342-BMP2",0.0552237741901438,"THYM","no_sig"
"5582","MIR600HG-MIR342-BMP7",0.00635563927482696,"THYM","sig"
"5583","MIR600HG-MIR342-CALR",0.162479963649963,"THYM","no_sig"
"5584","MIR600HG-MIR342-CANX",0.0960728887056291,"THYM","no_sig"
"5585","MIR600HG-MIR342-CRIM1",0.0584623389751135,"THYM","no_sig"
"5586","MIR600HG-MIR342-CRLF1",0.0463533214479512,"THYM","sig"
"5587","MIR600HG-MIR342-ENG",0.0552992345010176,"THYM","no_sig"
"5588","MIR600HG-MIR342-FAM3C",0.0436502394078576,"THYM","sig"
"5589","MIR600HG-MIR342-FPR1",0.0345757209833926,"THYM","sig"
"5590","MIR600HG-MIR342-IGF1R",0.0116380203648294,"THYM","sig"
"5591","MIR600HG-MIR342-IGF2R",0.00439783277844985,"THYM","sig"
"5592","MIR600HG-MIR342-IKBKG",0.0460109442453908,"THYM","sig"
"5593","MIR600HG-MIR342-NDRG1",0.348267169281867,"THYM","no_sig"
"5594","MIR600HG-MIR342-NPR1",0.0669374043104705,"THYM","no_sig"
"5595","MIR600HG-MIR342-OSMR",0.00600024751967554,"THYM","sig"
"5596","MIR600HG-MIR342-PLCG2",0.00793613473383437,"THYM","sig"
"5597","MIR600HG-MIR342-PSMC1",0.00707881349358519,"THYM","sig"
"5598","MIR600HG-MIR342-ROBO2",0.0359652139604257,"THYM","sig"
"5599","MIRLET7BHG-MIR150-IGF1R",0.356350229996901,"THYM","no_sig"
"5600","MIRLET7BHG-MIR150-SP1",0.124613068050392,"THYM","no_sig"
"5601","MIRLET7BHG-MIR342-ACVR1B",0.0199140113799213,"THYM","sig"
"5602","MIRLET7BHG-MIR342-ADM",0.0175565883072637,"THYM","sig"
"5603","MIRLET7BHG-MIR342-BMP2",0.123127274529222,"THYM","no_sig"
"5604","MIRLET7BHG-MIR342-BMP7",0.0199140113799213,"THYM","sig"
"5605","MIRLET7BHG-MIR342-CALR",0.156131083464291,"THYM","no_sig"
"5606","MIRLET7BHG-MIR342-CANX",0.0960728887056291,"THYM","no_sig"
"5607","MIRLET7BHG-MIR342-CRIM1",0.0347435649673882,"THYM","sig"
"5608","MIRLET7BHG-MIR342-CRLF1",0.0604966656307561,"THYM","no_sig"
"5609","MIRLET7BHG-MIR342-ENG",0.225653381457714,"THYM","no_sig"
"5610","MIRLET7BHG-MIR342-FAM3C",0.0613570802637232,"THYM","no_sig"
"5611","MIRLET7BHG-MIR342-FPR1",0.0200306842908869,"THYM","sig"
"5612","MIRLET7BHG-MIR342-IGF1R",0.100583540559398,"THYM","no_sig"
"5613","MIRLET7BHG-MIR342-NPR1",0.0456504058521717,"THYM","sig"
"5614","MIRLET7BHG-MIR342-OSMR",0.0199140113799213,"THYM","sig"
"5615","MIRLET7BHG-MIR342-ROBO2",0.0178344070055759,"THYM","sig"
"5616","MIRLET7BHG-MIR342-TFRC",0.200187469660549,"THYM","no_sig"
"5617","MIRLET7BHG-MIR766-BMPR1A",0.670995563588549,"THYM","no_sig"
"5618","MIRLET7BHG-MIR766-C5AR2",0.0670172446681694,"THYM","no_sig"
"5619","MIRLET7BHG-MIR766-CALR",0.141241065602698,"THYM","no_sig"
"5620","MIRLET7BHG-MIR766-CSF1",0.591333267632812,"THYM","no_sig"
"5621","MIRLET7BHG-MIR766-LIF",0.363929548744935,"THYM","no_sig"
"5622","MIRLET7BHG-MIR766-MYDGF",0.226385385854508,"THYM","no_sig"
"5623","MIRLET7BHG-MIR766-NFAT5",0.916535596770787,"THYM","no_sig"
"5624","MIRLET7BHG-MIR766-NR1D2",0.241309502305364,"THYM","no_sig"
"5625","MIRLET7BHG-MIR766-NR2F6",0.527365321116414,"THYM","no_sig"
"5626","MIRLET7BHG-MIR766-PLXNB1",0.317480111809461,"THYM","no_sig"
"5627","MIRLET7BHG-MIR766-RARA",0.372100946279814,"THYM","no_sig"
"5628","MIRLET7BHG-MIR766-S1PR2",0.352817888169824,"THYM","no_sig"
"5629","MIRLET7BHG-MIR766-SDC4",0.652868416186097,"THYM","no_sig"
"5630","MIRLET7BHG-MIR766-VEGFC",0.0926464514120663,"THYM","no_sig"
"5631","MSC-AS1-MIR25-APOBEC3F",0.036507969312621,"THYM","sig"
"5632","MSC-AS1-MIR25-BMPR1A",0.0424555480450151,"THYM","sig"
"5633","MSC-AS1-MIR25-C3",0.155983706057545,"THYM","no_sig"
"5634","MSC-AS1-MIR25-CDH1",0.432544899233553,"THYM","no_sig"
"5635","MSC-AS1-MIR25-ENG",0.259194251248139,"THYM","no_sig"
"5636","MSC-AS1-MIR25-FGF2",0.0287163648058807,"THYM","sig"
"5637","MSC-AS1-MIR25-IFITM1",0.499680422848891,"THYM","no_sig"
"5638","MSC-AS1-MIR25-IL6ST",0.374197989710302,"THYM","no_sig"
"5639","MSC-AS1-MIR25-ITGAV",0.0416571413094974,"THYM","sig"
"5640","MSC-AS1-MIR25-OSMR",0.0424555480450151,"THYM","sig"
"5641","MSC-AS1-MIR25-PDGFRL",0.298318787905544,"THYM","no_sig"
"5642","MSC-AS1-MIR25-ROBO1",0.0424555480450151,"THYM","sig"
"5643","MSC-AS1-MIR25-SEMA4C",0.32891030027127,"THYM","no_sig"
"5644","MSC-AS1-MIR25-TLR3",0.0424555480450151,"THYM","sig"
"5645","MSC-AS1-MIR25-TNFRSF10A",0.0424555480450151,"THYM","sig"
"5646","MSC-AS1-MIR25-TXLNA",0.0341257843943098,"THYM","sig"
"5647","MSC-AS1-MIR25-UBR1",0.0424555480450151,"THYM","sig"
"5648","MSC-AS1-MIR25-ZC3HAV1L",0.0334277223917927,"THYM","sig"
"5649","MSC-AS1-MIR33B-F2R",0.040886758822682,"THYM","sig"
"5650","MSC-AS1-MIR33B-FLT1",0.0904646064502593,"THYM","no_sig"
"5651","NIFK-AS1-MIR193A-HMGB1",0.0428231655693415,"THYM","sig"
"5652","NNT-AS1-MIR150-ADIPOR2",0.0166283845012609,"THYM","sig"
"5653","NNT-AS1-MIR150-CACYBP",0.32944776734168,"THYM","no_sig"
"5654","NNT-AS1-MIR150-CREB1",0.0203012044516114,"THYM","sig"
"5655","NNT-AS1-MIR150-IGF1R",0.361324754757886,"THYM","no_sig"
"5656","NNT-AS1-MIR150-ISG20L2",0.146870412642164,"THYM","no_sig"
"5657","NNT-AS1-MIR150-PRKCA",0.561598292391386,"THYM","no_sig"
"5658","NNT-AS1-MIR150-PSMC1",0.79965857683704,"THYM","no_sig"
"5659","NNT-AS1-MIR150-SP1",0.124613068050392,"THYM","no_sig"
"5660","NORAD-MIR150-ADIPOR2",0.241562226573716,"THYM","no_sig"
"5661","NORAD-MIR150-CREB1",0.237974588913141,"THYM","no_sig"
"5662","NORAD-MIR150-IGF1R",0.587343606518479,"THYM","no_sig"
"5663","NORAD-MIR150-ISG20L2",0.183146494788435,"THYM","no_sig"
"5664","NORAD-MIR150-PRKCA",0.211767931712197,"THYM","no_sig"
"5665","NORAD-MIR150-PSMC1",0.211767931712197,"THYM","no_sig"
"5666","NORAD-MIR150-SP1",0.233321391680175,"THYM","no_sig"
"5667","NORAD-MIR181B1-BMPR2",0.211767931712197,"THYM","no_sig"
"5668","NORAD-MIR181B1-FAM3C",0.22978602012075,"THYM","no_sig"
"5669","NORAD-MIR181B1-IFNGR1",0.234386294140841,"THYM","no_sig"
"5670","NORAD-MIR181B1-IGF1R",0.587343606518479,"THYM","no_sig"
"5671","NORAD-MIR181B1-OSMR",0.211767931712197,"THYM","no_sig"
"5672","NORAD-MIR181B1-SORT1",0.204183465305869,"THYM","no_sig"
"5673","NORAD-MIR193B-HSP90AB1",0.454821232048926,"THYM","no_sig"
"5674","NORAD-MIR193B-NR2F6",0.22978602012075,"THYM","no_sig"
"5675","NORAD-MIR193B-TCF7L2",0.234386294140841,"THYM","no_sig"
"5676","NORAD-MIR25-APOBEC3F",0.166989125100088,"THYM","no_sig"
"5677","NORAD-MIR25-BMPR1A",0.178680311925042,"THYM","no_sig"
"5678","NORAD-MIR25-C3",0.697702182755951,"THYM","no_sig"
"5679","NORAD-MIR25-CDH1",0.252703143235928,"THYM","no_sig"
"5680","NORAD-MIR25-ENG",0.166989125100088,"THYM","no_sig"
"5681","NORAD-MIR25-FGF2",0.178680311925042,"THYM","no_sig"
"5682","NORAD-MIR25-HSPA1B",0.178680311925042,"THYM","no_sig"
"5683","NORAD-MIR25-IFITM1",0.101989480926921,"THYM","no_sig"
"5684","NORAD-MIR25-IL6ST",0.182494043073525,"THYM","no_sig"
"5685","NORAD-MIR25-ITGAV",0.178680311925042,"THYM","no_sig"
"5686","NORAD-MIR25-OSMR",0.178680311925042,"THYM","no_sig"
"5687","NORAD-MIR25-PDGFRL",0.0418401512149903,"THYM","sig"
"5688","NORAD-MIR25-ROBO1",0.178680311925042,"THYM","no_sig"
"5689","NORAD-MIR25-SEMA4C",0.0352081845239336,"THYM","sig"
"5690","NORAD-MIR25-TLR3",0.178680311925042,"THYM","no_sig"
"5691","NORAD-MIR25-TNFRSF10A",0.178680311925042,"THYM","no_sig"
"5692","NORAD-MIR25-TXLNA",0.178680311925042,"THYM","no_sig"
"5693","NORAD-MIR25-UBR1",0.178680311925042,"THYM","no_sig"
"5694","NORAD-MIR25-ZC3HAV1L",0.178680311925042,"THYM","no_sig"
"5695","NORAD-MIR766-BMPR1A",0.22978602012075,"THYM","no_sig"
"5696","NORAD-MIR766-C5AR2",0.22978602012075,"THYM","no_sig"
"5697","NORAD-MIR766-CALR",0.355976408933606,"THYM","no_sig"
"5698","NORAD-MIR766-CSF1",0.215087206109094,"THYM","no_sig"
"5699","NORAD-MIR766-LIF",0.22978602012075,"THYM","no_sig"
"5700","NORAD-MIR766-NFAT5",0.22978602012075,"THYM","no_sig"
"5701","NORAD-MIR766-NR1D2",0.211767931712197,"THYM","no_sig"
"5702","NORAD-MIR766-NR2F6",0.22978602012075,"THYM","no_sig"
"5703","NORAD-MIR766-PLXNB1",0.626086266600108,"THYM","no_sig"
"5704","NORAD-MIR766-RARA",0.22978602012075,"THYM","no_sig"
"5705","NORAD-MIR766-RASGRP3",0.211767931712197,"THYM","no_sig"
"5706","NORAD-MIR766-S1PR2",0.22978602012075,"THYM","no_sig"
"5707","NORAD-MIR766-SDC4",0.519559952108882,"THYM","no_sig"
"5708","NORAD-MIR766-VEGFC",0.22978602012075,"THYM","no_sig"
"5709","NR2F1-AS1-MIR25-APOBEC3F",0.0348804621929661,"THYM","sig"
"5710","NR2F1-AS1-MIR25-BMPR1A",0.036507969312621,"THYM","sig"
"5711","NR2F1-AS1-MIR25-C3",0.155983706057545,"THYM","no_sig"
"5712","NR2F1-AS1-MIR25-CDH1",0.420165388868917,"THYM","no_sig"
"5713","NR2F1-AS1-MIR25-ENG",0.323585211010938,"THYM","no_sig"
"5714","NR2F1-AS1-MIR25-FGF2",0.0287163648058807,"THYM","sig"
"5715","NR2F1-AS1-MIR25-IFITM1",0.499680422848891,"THYM","no_sig"
"5716","NR2F1-AS1-MIR25-IL6ST",0.374197989710302,"THYM","no_sig"
"5717","NR2F1-AS1-MIR25-ITGAV",0.039676329831161,"THYM","sig"
"5718","NR2F1-AS1-MIR25-OSMR",0.036507969312621,"THYM","sig"
"5719","NR2F1-AS1-MIR25-PDGFRL",0.298318787905544,"THYM","no_sig"
"5720","NR2F1-AS1-MIR25-PLXNA3",0.036507969312621,"THYM","sig"
"5721","NR2F1-AS1-MIR25-ROBO1",0.0424555480450151,"THYM","sig"
"5722","NR2F1-AS1-MIR25-SEMA4C",0.32891030027127,"THYM","no_sig"
"5723","NR2F1-AS1-MIR25-TLR3",0.036507969312621,"THYM","sig"
"5724","NR2F1-AS1-MIR25-TNFRSF10A",0.0424555480450151,"THYM","sig"
"5725","NR2F1-AS1-MIR25-UBR1",0.0424555480450151,"THYM","sig"
"5726","NR2F1-AS1-MIR25-ZC3HAV1L",0.0334277223917927,"THYM","sig"
"5727","NUTM2B-AS1-MIR126-CXCR4",0.0060656168679315,"THYM","sig"
"5728","NUTM2B-AS1-MIR126-PIK3CG",0.0301010291626534,"THYM","sig"
"5729","NUTM2B-AS1-MIR126-SEMA7A",0.00654994684484045,"THYM","sig"
"5730","NUTM2B-AS1-MIR152-ACTG1",0.0381295884934594,"THYM","sig"
"5731","NUTM2B-AS1-MIR429-CRLF3",0.0298346895557108,"THYM","sig"
"5732","NUTM2B-AS1-MIR429-PLCG1",0.0016762644954067,"THYM","sig"
"5733","OIP5-AS1-MIR141-ACVR2B",0.0554408597794213,"THYM","no_sig"
"5734","OIP5-AS1-MIR141-HMGB1",0.0985399974901605,"THYM","no_sig"
"5735","OIP5-AS1-MIR141-MAPK14",0.0169626489739469,"THYM","sig"
"5736","OIP5-AS1-MIR141-PSMC2",0.0655238265228031,"THYM","no_sig"
"5737","OIP5-AS1-MIR141-TRPC4AP",0.0239766166856489,"THYM","sig"
"5738","OIP5-AS1-MIR150-ADIPOR2",0.0782875537535451,"THYM","no_sig"
"5739","OIP5-AS1-MIR150-CACYBP",0.260687968628419,"THYM","no_sig"
"5740","OIP5-AS1-MIR150-CREB1",0.0703156547747296,"THYM","no_sig"
"5741","OIP5-AS1-MIR150-IGF1R",0.291999467296585,"THYM","no_sig"
"5742","OIP5-AS1-MIR150-ISG20L2",0.103342356228803,"THYM","no_sig"
"5743","OIP5-AS1-MIR150-PRKCA",0.0828797784056149,"THYM","no_sig"
"5744","OIP5-AS1-MIR150-PSMC1",0.0566832102904077,"THYM","no_sig"
"5745","OIP5-AS1-MIR150-SP1",0.0851259776910306,"THYM","no_sig"
"5746","OIP5-AS1-MIR25-BMPR1A",0.0425186900119146,"THYM","sig"
"5747","OIP5-AS1-MIR25-C3",0.20700147343737,"THYM","no_sig"
"5748","OIP5-AS1-MIR25-CDH1",0.11309903003124,"THYM","no_sig"
"5749","OIP5-AS1-MIR25-ENG",0.314324336316106,"THYM","no_sig"
"5750","OIP5-AS1-MIR25-FGF2",0.0349975606625421,"THYM","sig"
"5751","OIP5-AS1-MIR25-IFITM1",0.520725931630863,"THYM","no_sig"
"5752","OIP5-AS1-MIR25-IL6ST",0.121025365657289,"THYM","no_sig"
"5753","OIP5-AS1-MIR25-ITGAV",0.0428173406457494,"THYM","sig"
"5754","OIP5-AS1-MIR25-OSMR",0.0499465633958887,"THYM","sig"
"5755","OIP5-AS1-MIR25-PDGFRL",0.298318787905544,"THYM","no_sig"
"5756","OIP5-AS1-MIR25-PLXNA3",0.0425186900119146,"THYM","sig"
"5757","OIP5-AS1-MIR25-ROBO1",0.0499465633958887,"THYM","sig"
"5758","OIP5-AS1-MIR25-SEMA4C",0.349367238908533,"THYM","no_sig"
"5759","OIP5-AS1-MIR25-TLR3",0.0416571413094974,"THYM","sig"
"5760","OIP5-AS1-MIR25-TNFRSF10A",0.0499465633958887,"THYM","sig"
"5761","OIP5-AS1-MIR25-TXLNA",0.0425186900119146,"THYM","sig"
"5762","OIP5-AS1-MIR25-UBR1",0.0489734781306744,"THYM","sig"
"5763","OIP5-AS1-MIR25-ZC3HAV1L",0.0428173406457494,"THYM","sig"
"5764","OIP5-AS1-MIR342-ACVR1B",0.0279615955856427,"THYM","sig"
"5765","OIP5-AS1-MIR342-BMP2",0.0424416007216171,"THYM","sig"
"5766","OIP5-AS1-MIR342-BMP7",0.0045153417316165,"THYM","sig"
"5767","OIP5-AS1-MIR342-CALR",0.141241065602698,"THYM","no_sig"
"5768","OIP5-AS1-MIR342-CANX",0.112625549387255,"THYM","no_sig"
"5769","OIP5-AS1-MIR342-CRIM1",0.0297803653209623,"THYM","sig"
"5770","OIP5-AS1-MIR342-CRLF1",0.0505561251670006,"THYM","no_sig"
"5771","OIP5-AS1-MIR342-ENG",0.0546746688840707,"THYM","no_sig"
"5772","OIP5-AS1-MIR342-FAM3C",0.028063481128244,"THYM","sig"
"5773","OIP5-AS1-MIR342-IGF1R",0.0668641403853097,"THYM","no_sig"
"5774","OIP5-AS1-MIR342-IGF2R",0.00550858936893261,"THYM","sig"
"5775","OIP5-AS1-MIR342-IKBKG",0.0287036660252059,"THYM","sig"
"5776","OIP5-AS1-MIR342-NDRG1",0.0524413344587138,"THYM","no_sig"
"5777","OIP5-AS1-MIR342-NPR1",0.0615851625105275,"THYM","no_sig"
"5778","OIP5-AS1-MIR342-OSMR",0.0045153417316165,"THYM","sig"
"5779","OIP5-AS1-MIR342-PLCG2",0.00678200599312162,"THYM","sig"
"5780","OIP5-AS1-MIR342-PSMC1",0.0045153417316165,"THYM","sig"
"5781","OIP5-AS1-MIR342-ROBO2",0.0267573265869009,"THYM","sig"
"5782","OIP5-AS1-MIR342-TFRC",0.0365079693126212,"THYM","sig"
"5783","PDCD4-AS1-MIR10B-CD3D",0.0115318022476377,"THYM","sig"
"5784","PDCD4-AS1-MIR10B-PSMD13",0.379178335936103,"THYM","no_sig"
"5785","PDCD4-AS1-MIR141-BID",0.156806163610877,"THYM","no_sig"
"5786","PDCD4-AS1-MIR141-HMGB1",0.114155491941405,"THYM","no_sig"
"5787","PDCD4-AS1-MIR141-MAPK14",0.022401495435135,"THYM","sig"
"5788","PDCD4-AS1-MIR141-MICB",0.282183524906821,"THYM","no_sig"
"5789","PDCD4-AS1-MIR141-PSMC2",0.220538754545734,"THYM","no_sig"
"5790","PDCD4-AS1-MIR200A-HMGB1",0.11147103734077,"THYM","no_sig"
"5791","POC1B-AS1-MIR766-BMPR1A",0.252962150567173,"THYM","no_sig"
"5792","POC1B-AS1-MIR766-C5AR2",0.434140715202176,"THYM","no_sig"
"5793","POC1B-AS1-MIR766-CALR",0.141241065602698,"THYM","no_sig"
"5794","POC1B-AS1-MIR766-CSF1",0.571386363739968,"THYM","no_sig"
"5795","POC1B-AS1-MIR766-LIF",0.585425803994511,"THYM","no_sig"
"5796","POC1B-AS1-MIR766-NFAT5",0.617741919624354,"THYM","no_sig"
"5797","POC1B-AS1-MIR766-NR1D2",0.452566306198142,"THYM","no_sig"
"5798","POC1B-AS1-MIR766-NR2F6",0.648530504989651,"THYM","no_sig"
"5799","POC1B-AS1-MIR766-PLXNB1",0.317480111809461,"THYM","no_sig"
"5800","POC1B-AS1-MIR766-RARA",0.66664677663344,"THYM","no_sig"
"5801","POC1B-AS1-MIR766-RASGRP3",0.214094351292593,"THYM","no_sig"
"5802","POC1B-AS1-MIR766-S1PR2",0.0785982501598268,"THYM","no_sig"
"5803","POC1B-AS1-MIR766-SDC4",0.652868416186097,"THYM","no_sig"
"5804","POC1B-AS1-MIR766-VEGFC",0.337135588907864,"THYM","no_sig"
"5805","POT1-AS1-MIR33B-F2R",0.040886758822682,"THYM","sig"
"5806","POT1-AS1-MIR33B-FLT1",0.0904646064502593,"THYM","no_sig"
"5807","PPP1R26-AS1-MIR766-BMPR1A",0.823898550076192,"THYM","no_sig"
"5808","PPP1R26-AS1-MIR766-CALR",0.141241065602698,"THYM","no_sig"
"5809","PPP1R26-AS1-MIR766-CSF1",0.77019374986024,"THYM","no_sig"
"5810","PPP1R26-AS1-MIR766-LIF",0.475798964048074,"THYM","no_sig"
"5811","PPP1R26-AS1-MIR766-NFAT5",0.455820130519755,"THYM","no_sig"
"5812","PPP1R26-AS1-MIR766-NR1D2",0.436762931463495,"THYM","no_sig"
"5813","PPP1R26-AS1-MIR766-NR2F6",0.267288304233546,"THYM","no_sig"
"5814","PPP1R26-AS1-MIR766-PLXNB1",0.312996521186617,"THYM","no_sig"
"5815","PPP1R26-AS1-MIR766-RARA",0.941539008680244,"THYM","no_sig"
"5816","PPP1R26-AS1-MIR766-RASGRP3",0.131504182944406,"THYM","no_sig"
"5817","PPP1R26-AS1-MIR766-S1PR2",0.701330988234602,"THYM","no_sig"
"5818","PPP1R26-AS1-MIR766-SDC4",0.731822529114692,"THYM","no_sig"
"5819","PPP1R26-AS1-MIR766-VEGFC",0.179170158866889,"THYM","no_sig"
"5820","PRKCZ-AS1-MIR766-BMPR1A",0.945018596998466,"THYM","no_sig"
"5821","PRKCZ-AS1-MIR766-C5AR2",0.171258668131312,"THYM","no_sig"
"5822","PRKCZ-AS1-MIR766-CALR",0.141241065602698,"THYM","no_sig"
"5823","PRKCZ-AS1-MIR766-CSF1",0.577983221394146,"THYM","no_sig"
"5824","PRKCZ-AS1-MIR766-LIF",0.257456789492353,"THYM","no_sig"
"5825","PRKCZ-AS1-MIR766-NFAT5",0.982393471150954,"THYM","no_sig"
"5826","PRKCZ-AS1-MIR766-NR1D2",0.580202389236404,"THYM","no_sig"
"5827","PRKCZ-AS1-MIR766-NR2F6",0.722811166919185,"THYM","no_sig"
"5828","PRKCZ-AS1-MIR766-PLXNB1",0.34536992915582,"THYM","no_sig"
"5829","PRKCZ-AS1-MIR766-RARA",0.858071072556134,"THYM","no_sig"
"5830","PRKCZ-AS1-MIR766-RASGRP3",0.633700717148001,"THYM","no_sig"
"5831","PRKCZ-AS1-MIR766-S1PR2",0.632935581380361,"THYM","no_sig"
"5832","PRKCZ-AS1-MIR766-SDC4",0.652868416186097,"THYM","no_sig"
"5833","PRKCZ-AS1-MIR766-VEGFC",0.186356968251312,"THYM","no_sig"
"5834","PROSER2-AS1-MIR151B-UNC93B1",0.120132572273953,"THYM","no_sig"
"5835","PSMB8-AS1-MIR98-PPP4C",0.0124330893925526,"THYM","sig"
"5836","PSMB8-AS1-MIR98-SOCS1",0.0248438552656941,"THYM","sig"
"5837","PVT1-MIR186-HDGF",0.0219685765972816,"THYM","sig"
"5838","PVT1-MIR186-PSMD4",0.517589912866153,"THYM","no_sig"
"5839","RASSF8-AS1-MIR342-ACVR1B",0.0178344070055759,"THYM","sig"
"5840","RASSF8-AS1-MIR342-ADM",0.0175565883072637,"THYM","sig"
"5841","RASSF8-AS1-MIR342-BMP2",0.123127274529222,"THYM","no_sig"
"5842","RASSF8-AS1-MIR342-BMP7",0.0199140113799213,"THYM","sig"
"5843","RASSF8-AS1-MIR342-CALR",0.156131083464291,"THYM","no_sig"
"5844","RASSF8-AS1-MIR342-CANX",0.0960728887056291,"THYM","no_sig"
"5845","RASSF8-AS1-MIR342-CRIM1",0.0420868758118169,"THYM","sig"
"5846","RASSF8-AS1-MIR342-CRLF1",0.0604966656307561,"THYM","no_sig"
"5847","RASSF8-AS1-MIR342-ENG",0.221134998228455,"THYM","no_sig"
"5848","RASSF8-AS1-MIR342-FAM3C",0.0787072806119669,"THYM","no_sig"
"5849","RASSF8-AS1-MIR342-FPR1",0.0195629870206815,"THYM","sig"
"5850","RASSF8-AS1-MIR342-IGF1R",0.100583540559398,"THYM","no_sig"
"5851","RASSF8-AS1-MIR342-JUN",0.0304371070222074,"THYM","sig"
"5852","RASSF8-AS1-MIR342-NDRG1",0.0409442567948485,"THYM","sig"
"5853","RASSF8-AS1-MIR342-NPR1",0.0447348167257664,"THYM","sig"
"5854","RASSF8-AS1-MIR342-OSMR",0.0199140113799213,"THYM","sig"
"5855","RASSF8-AS1-MIR342-PSMC1",0.0210763314870513,"THYM","sig"
"5856","RASSF8-AS1-MIR342-ROBO2",0.0178344070055759,"THYM","sig"
"5857","SCAMP1-AS1-MIR27B-TOR2A",0.161576619962154,"THYM","no_sig"
"5858","SCAMP1-AS1-MIR27B-TPT1",0.0908859338962555,"THYM","no_sig"
"5859","SCAMP1-AS1-MIR27B-UBXN1",0.161272823865723,"THYM","no_sig"
"5860","SCGB1B2P-MIR27B-TPT1",0.0908859338962555,"THYM","no_sig"
"5861","SCGB1B2P-MIR27B-UBXN1",0.161272823865723,"THYM","no_sig"
"5862","SCOC-AS1-MIR186-NENF",0.0746208074905127,"THYM","no_sig"
"5863","SCOC-AS1-MIR186-PPIA",0.0710233227739003,"THYM","no_sig"
"5864","SCOC-AS1-MIR186-PSMD13",0.1363404554218,"THYM","no_sig"
"5865","SCOC-AS1-MIR186-PSMD4",0.558997730584668,"THYM","no_sig"
"5866","SCOC-AS1-MIR186-PSMD8",0.313735960292793,"THYM","no_sig"
"5867","SGMS1-AS1-MIR181B1-BMPR2",0.00593937819846746,"THYM","sig"
"5868","SGMS1-AS1-MIR181B1-FAM3C",0.0475904822550938,"THYM","sig"
"5869","SGMS1-AS1-MIR181B1-IFNGR1",0.893720859901434,"THYM","no_sig"
"5870","SGMS1-AS1-MIR181B1-IGF1R",0.376691517506296,"THYM","no_sig"
"5871","SGMS1-AS1-MIR181B1-NR6A1",0.145375834395973,"THYM","no_sig"
"5872","SGMS1-AS1-MIR181B1-OSMR",0.264864451542289,"THYM","no_sig"
"5873","SGMS1-AS1-MIR181B1-SORT1",0.281226538476878,"THYM","no_sig"
"5874","SLC16A1-AS1-MIR130A-VAV3",0.624963543018214,"THYM","no_sig"
"5875","SLC16A1-AS1-MIR149-ADA2",0.0211969859072856,"THYM","sig"
"5876","SLC16A1-AS1-MIR149-BID",0.153294909073659,"THYM","no_sig"
"5877","SLC16A1-AS1-MIR149-BIRC5",0.161864106005095,"THYM","no_sig"
"5878","SLC16A1-AS1-MIR149-CD3D",0.0115318022476377,"THYM","sig"
"5879","SLC16A1-AS1-MIR149-MICB",0.0214562644512439,"THYM","sig"
"5880","SLC16A1-AS1-MIR149-PLXND1",0.00143005025572707,"THYM","sig"
"5881","SLC9A3-AS1-MIR342-ADM",0.0184643532605361,"THYM","sig"
"5882","SLC9A3-AS1-MIR342-BMP7",0.0210763314870513,"THYM","sig"
"5883","SLC9A3-AS1-MIR342-CALR",0.156131083464291,"THYM","no_sig"
