gene	p.value	fdr	ratio	test_type
KIAA0513	8.89867397755196e-09	2.39680922965122e-07	0.3363083334044	t_test
KIAA0825	0.00956154277163175	0.0198746153642244	0.64389231839319	t_test
KIAA0895L	0.000981834971484242	0.00283196483789181	1.72890337487524	t_test
KIAA1109	0.00307202477096078	0.00753132461058858	0.659500958935773	t_test
KIAA1210	2.47943989861934e-05	0.000124212265755779	0.146323179925161	t_test
KIAA1522	0.00425669135981986	0.00993954553217414	1.79211449397671	t_test
KIAA1614	0.000407623772117798	0.00133182030009375	0.36332846421682	t_test
KIAA1671	2.91982892443451e-05	0.000142488362798379	0.617724270587703	t_test
KIAA1755	1.15786376851628e-05	6.67239293572163e-05	0.444128135702472	t_test
KIAA1841	9.80373536829145e-08	1.52242890515735e-06	2.40936808533338	t_test
KIF11	5.47179055289678e-06	3.62658872624995e-05	3.51936342300832	t_test
KIF12	0.000101791174116315	0.000409669853437485	6.61035225036736	t_test
KIF13A	0.00132030962708161	0.0036365336905342	0.464120056006445	t_test
KIF13B	3.37573896699736e-06	2.44462687234974e-05	0.530127118683269	t_test
KIF14	3.55449038767551e-06	2.55445125349273e-05	4.5146414651575	t_test
KIF15	9.59866204435252e-07	9.01160854849405e-06	4.47377134140106	t_test
KIF18A	6.70067649950552e-07	6.84853581511961e-06	4.786441889317	t_test
KIF18B	2.18461863572969e-06	1.72551494609187e-05	8.07050853641995	t_test
KIF1B	0.0171270911484066	0.0325019257246139	0.648703612223159	t_test
KIF20A	7.62172888729831e-06	4.73800725941981e-05	4.43479292443948	t_test
KIF20B	2.10005110812951e-05	0.000108391043667902	2.51481514482084	t_test
KIF22	2.63336336862451e-06	1.99349463134513e-05	2.53506380811752	t_test
KIF23	1.06761018651978e-06	9.8161335910304e-06	3.99531478289683	t_test
KIF24	1.85788734290038e-06	1.51601336849906e-05	3.13092947399938	t_test
KIF26A	3.23888958602991e-10	1.85380158948984e-08	0.461368331815992	t_test
KIF26B	2.09153578006006e-09	7.84403254576161e-08	7.11945018043396	t_test
KIF2C	3.12056742455816e-07	3.77720646117591e-06	5.72390143957562	t_test
KIF3C	2.00078002913072e-05	0.000104173166818872	2.40269211525562	t_test
KIF4A	9.51607451574338e-07	8.9708594229002e-06	5.50098533647947	t_test
KIF5B	0.00991368330589329	0.0204843590330384	0.622830831310902	t_test
KIFC1	3.60361093694271e-06	2.58395833894604e-05	4.66580381134253	t_test
KIFC2	1.70797831118171e-05	9.17381300256846e-05	3.41684908338011	t_test
KIRREL1	0.0018322069011794	0.00483193906001827	0.585271083100766	t_test
KIRREL3	5.8149019803204e-09	1.76495490789043e-07	0.559337251701119	t_test
KISS1	0.0135551857900225	0.0266481118094824	10.5947815807996	t_test
KIT	5.87219694864256e-09	1.77424516734092e-07	0.52988354383652	t_test
KITLG	0.000393168798335886	0.00129170216525849	0.45026539546578	t_test
KIZ	2.45283591697385e-06	1.89077192907277e-05	0.484347237668675	t_test
KLC3	3.9647662326715e-05	0.000185705101923327	5.63683231314557	t_test
KLF10	0.000150172325817623	0.000569893841712816	0.493020645870082	t_test
KLF11	0.00533886376605022	0.012091767788494	0.513122778989193	t_test
KLF12	0.000154151059173461	0.000583473045421322	0.450447426782711	t_test
KLF13	4.89367100583036e-08	8.85435986279884e-07	0.621288697212709	t_test
KLF14	0.00104947928594168	0.00299642883244279	8.56144261493963	t_test
KLF15	7.10908114317024e-07	7.15641547741496e-06	0.40701345340684	t_test
KLF2	2.07683721890986e-12	3.57885949142466e-10	0.137663626900225	t_test
KLF3	0.00814645641941857	0.0173310912754018	0.630599676694582	t_test
KLF4	4.30695573711091e-11	3.94418700816796e-09	0.205378651800763	t_test
KLF6	4.11303747990154e-06	2.87207856927857e-05	0.359461189908423	t_test
KLF9	1.20375295880127e-09	5.22800675277755e-08	0.172682886294795	t_test
KLHDC1	6.02638966898649e-07	6.29588792928145e-06	0.370705964892997	t_test
KLHDC3	2.77757293333616e-05	0.000136460404137478	1.63089748668902	t_test
KLHDC7B	8.98312643470909e-06	5.3999844052006e-05	15.5343717332735	t_test
KLHL10	5.66461433768404e-05	0.000250230513069334	0.217279695482059	t_test
KLHL13	6.4469129071953e-09	1.88536909216628e-07	0.235302620310783	t_test
KLHL14	2.11290567294888e-06	1.67963424179954e-05	0.605033200079362	t_test
KLHL15	0.000483829203337218	0.00154397586871411	0.436642570981628	t_test
KLHL17	4.40173932360786e-09	1.42509645252807e-07	2.62484010048854	t_test
KLHL21	0.000829139267154042	0.00245116876875312	0.466240250344354	t_test
KLHL30	2.24627042707276e-05	0.000114245413723479	0.242633329583737	t_test
KLHL33	6.85524202017285e-07	6.97537197557398e-06	0.206536440456343	t_test
KLHL35	7.21742990513133e-07	7.24727641977661e-06	4.73267897338288	t_test
KLHL38	0.00703819216369532	0.0153670391846568	0.336680311161436	t_test
KLHL4	0.00286106758573508	0.00707475221863762	0.43282958727551	t_test
KLHL41	8.95614001690505e-06	5.38578236063491e-05	0.0371781283119634	t_test
KLHL42	0.0157125588282611	0.0302437506343637	0.369341913067199	t_test
KLHL5	0.00870716599245821	0.0183727507827696	0.384758615211572	t_test
KLKB1	0.00435182343829629	0.0101296038376378	0.623422896574388	t_test
KLRB1	0.00103974823292135	0.0029734127731616	0.232496923996707	t_test
KLRG1	0.000137288667141959	0.000528002922874259	0.600729646260903	t_test
KLRG2	0.0184174157759265	0.0346347694467258	2.78516490264713	t_test
KMO	0.00721721118442077	0.0156831222293596	2.62875155034144	t_test
KMT5C	4.41248954869633e-05	0.000202969453235957	2.15737085144968	t_test
KNDC1	0.00317195899665149	0.00774079714943455	0.603433377703606	t_test
KNL1	1.36608931898149e-05	7.66023352904034e-05	3.71918469727968	t_test
KNOP1	1.29953995908574e-07	1.91419369341067e-06	2.37388227419769	t_test
KNSTRN	1.89755981535545e-06	1.54445371258946e-05	2.83662388546265	t_test
KNTC1	3.67134377251815e-09	1.23607048946168e-07	3.51853192879522	t_test
KPNA2	5.70211144661965e-07	6.0558010631893e-06	3.17411320186096	t_test
KPNA5	3.84205940802792e-05	0.000180777580954361	0.572509843521191	t_test
KPTN	1.49122974710811e-08	3.60459244753463e-07	2.26027642386045	t_test
KREMEN2	2.51492599834234e-06	1.92843081576241e-05	7.18912161536745	t_test
KRI1	2.66973969666262e-07	3.35045014711944e-06	1.5215876619178	t_test
KRT14	6.30702475188563e-05	0.000273179401820862	43.7252963391922	t_test
KRT16	0.0148242271491033	0.028803717785103	2.99044568061108	t_test
KRT18	0.00186186690253848	0.00490035785516203	3.16860166809745	t_test
KRT6A	0.016008131902693	0.0307314712353328	3.02399420735202	t_test
KRT6B	0.0119512654647716	0.0239204421554177	9.2854296923848	t_test
KRT7	0.00411428603296807	0.00965240052178982	2.98794936379453	t_test
KRT8	0.00345270440231814	0.0083358000529603	2.28726120156608	t_test
KRT81	1.50744835567735e-05	8.27872154547212e-05	161.223980847539	t_test
KRT86	0.0172484286182755	0.0327050777373975	6.49479318692033	t_test
KRTCAP2	8.64192678934406e-05	0.00035630439600213	2.51702148980819	t_test
KRTCAP3	0.025183539136892	0.0453015375696297	2.01885191440374	t_test
KSR2	0.0185491909880744	0.0348416941836476	3.4162708065377	t_test
KY	1.97582759751036e-06	1.59278737815397e-05	0.0964355076768273	t_test
L1CAM	4.97655255261632e-11	4.45554364291783e-09	1.67520690555547	t_test
L2HGDH	0.00102953408762215	0.00294788516852467	1.63812996405334	t_test
L3MBTL1	0.0268587296028626	0.0478743188316623	1.91759182523446	t_test
LACTB2	2.36872854521144e-06	1.8436738060009e-05	1.92454728059504	t_test
LAD1	0.0150168807878702	0.029128604636457	1.79347169464086	t_test
LAGE3	7.62021901228024e-06	4.73800725941981e-05	1.94600269663989	t_test
LAMA2	2.87450008592907e-07	3.55940918394323e-06	0.186145656988134	t_test
LAMA4	0.00167365336090594	0.00445743757610104	0.35158324880695	t_test
LAMB2	1.66282677411239e-06	1.38510287423471e-05	0.469832900091215	t_test
LAMC1	0.0187174480651719	0.035108359397524	0.523963518371098	t_test
LAMC2	0.000127632979539226	0.000496949983016434	7.43963384980934	t_test
LAMC3	1.9423910703946e-08	4.40293625093974e-07	0.180741569729265	t_test
LAMP3	0.0212644078421288	0.039211068930843	2.12157849997932	t_test
LAMP5	0.0233445765260153	0.0424750435292826	5.47076311298066	t_test
LAMTOR2	6.46705711192144e-07	6.64365751767006e-06	1.99059156037784	t_test
LAPTM4B	0.00400617950543259	0.00943786921491736	1.67143340227529	t_test
LARGE1	3.59336478769004e-05	0.000170628930629691	0.417382737157184	t_test
LARGE2	0.0177614186573446	0.0335546970886013	2.83399236169548	t_test
LARP6	0.000868320352128368	0.00255146717330569	0.645236266490384	t_test
LASP1	0.000128771283608795	0.000500166890720927	1.83189883684005	t_test
LAT	0.0120796489152836	0.0241412212889806	1.85540456606007	t_test
LATS2	4.3505945620914e-05	0.000200756200553057	0.342781905078357	t_test
LAX1	2.31038298951234e-05	0.0001168387434204	0.653202559642664	t_test
LBHD1	0.00021011077680359	0.000756521094492876	2.05891212724173	t_test
LBP	0.00780990236422392	0.0167462530491106	20.5350794030488	t_test
LBX2	1.46678957262347e-06	1.25974114098948e-05	5.54638985370542	t_test
LCA5	0.000604430294176331	0.00187361700086458	0.52637602152492	t_test
LCLAT1	0.000168545060756644	0.000629921442090945	1.585470770119	t_test
LCMT1	0.000162969883564564	0.000612082342162104	1.50066801111132	t_test
LCN12	0.0012525005739019	0.00348361232165078	3.19218667067922	t_test
LCTL	2.83134078853371e-05	0.000138676856592424	4.02894394379898	t_test
LDAH	0.00269807856707631	0.00672149962940541	1.54978350003052	t_test
LDB2	8.26337543007498e-10	3.86089955225602e-08	0.334170147506736	t_test
LDB3	1.46432679340408e-08	3.54490954548245e-07	0.156641674743139	t_test
LDHA	0.023908087120554	0.0433281696476307	1.60667606870297	t_test
LDLR	0.000555431679567276	0.00174058429736902	0.376609402468226	t_test
LDLRAD2	2.35243473073315e-06	1.83277194918471e-05	0.0903585818864122	t_test
LDLRAD3	0.02076619884063	0.0384267025608578	1.93805270418306	t_test
LDLRAD4	3.26019478440607e-06	2.37274666734295e-05	0.432809472422578	t_test
LDLRAP1	0.00327622287788172	0.007961296109315	1.52086529993782	t_test
LEMD2	3.03693524295845e-11	2.92113067829778e-09	1.87551022529805	t_test
LEPR	1.5454114974857e-07	2.19174908484123e-06	0.235859018086593	t_test
LETM1	0.00019916708748026	0.00072394006440432	1.51130823582923	t_test
LGALS2	0.00142019633416791	0.00387603311501617	0.477685034298539	t_test
LGALS3BP	0.000115720371211532	0.000456776908228941	1.91410408302081	t_test
LGI3	0.0153608852827033	0.0296701877233462	0.375099999477875	t_test
LGI4	1.09363781994643e-15	7.01065588098457e-13	0.208859548856781	t_test
LGR6	5.2977404223332e-07	5.69427149619798e-06	0.407891278536286	t_test
LHB	8.37095637999643e-05	0.000347096887311314	4.36838536597632	t_test
LHFPL6	8.10435396352452e-07	7.90988895368112e-06	0.334402001318752	t_test
LHX4	0.00210619757735171	0.00543278969493619	2.50738738777478	t_test
LHX6	0.00620238079208985	0.0137596005778007	0.586268704943702	t_test
LIF	0.00223999113172418	0.00573085853719854	0.344806643505146	t_test
LIFR	3.91264564825708e-08	7.46476894749618e-07	0.251717341209873	t_test
LIG1	1.42127930583509e-05	7.89469450803475e-05	2.74577258535462	t_test
LILRB5	2.42523746514231e-05	0.000121839672778591	0.49922281430966	t_test
LIMCH1	1.54429375902657e-05	8.43848321722958e-05	0.65541029608473	t_test
LIMD1	0.00021762006584027	0.000780044548234438	1.82301250721278	t_test
LIMD2	0.00813939535151739	0.0173183682824506	1.54619514587468	t_test
LIME1	2.17274129119675e-07	2.880010902518e-06	3.78548083011925	t_test
LIMK1	3.46867510618462e-06	2.50175460178734e-05	1.9756163138001	t_test
LIMK2	0.00112537688986251	0.00317858477915695	1.76184946164278	t_test
LIMS2	1.47091032422597e-07	2.10848021968206e-06	0.0956357853796486	t_test
LIN37	1.10553029332408e-07	1.68095146876771e-06	2.22655735834122	t_test
LIN7B	0.000512053371633454	0.00162209277204936	1.6570531262011	t_test
LIN9	3.50054578896603e-05	0.000166963532184433	2.19627487104931	t_test
LINC00672	0.00521095517686926	0.0118337491376657	0.645807206340985	t_test
LINGO1	0.00201133000074774	0.00522539508577392	2.47007679634416	t_test
LINGO3	0.0181708029046438	0.0342232092313811	0.536448900101009	t_test
LIPG	3.40898163913944e-05	0.000163227785326706	6.66446598087969	t_test
LIPI	0.0077010916872173	0.0165372766152143	0.222109689313916	t_test
LIPT2	0.00869529601301282	0.0183573724021267	1.60100323088139	t_test
LITAF	0.000192259557830864	0.000705069032905588	0.649649197102485	t_test
LIX1L	2.69385542374808e-05	0.000132754388133415	0.434282729373624	t_test
LLGL2	0.0035002454773158	0.00843025759234491	2.10182147566345	t_test
LMCD1	6.34865016423937e-06	4.0976023975876e-05	0.274493053273087	t_test
LMLN	1.60195014818542e-05	8.70561311455395e-05	1.74807399755609	t_test
LMNA	0.00125505267261374	0.00348828895790977	0.529323896796898	t_test
LMNB1	1.69843621943825e-05	9.13700532148958e-05	3.45351930945047	t_test
LMNB2	4.58057357091156e-07	5.09425899010608e-06	2.42609348552761	t_test
LMNTD2	0.00606236075605247	0.0134762003288961	1.98258490210256	t_test
LMO3	9.57262425258994e-07	8.99243120000037e-06	0.0808917510402116	t_test
LMOD1	7.28896846910196e-09	2.06801577423018e-07	0.0511165874584491	t_test
LMOD3	5.475766191611e-05	0.000243357262858452	0.102245213981482	t_test
LMX1B	0.00192789183103769	0.00504513299872797	9.46473682263627	t_test
LNP1	0.000904033644379407	0.00264525163133547	0.59945633788495	t_test
LONRF1	6.37985415044955e-07	6.5640023594297e-06	0.507826890144971	t_test
LONRF2	4.35919032187748e-06	3.00546296056782e-05	0.134541607072894	t_test
LONRF3	0.00184704504118423	0.00486694242519211	0.412228025335403	t_test
LOXL2	0.0237843382385226	0.0431380494126939	1.91253017246702	t_test
LPA	0.000358223130068398	0.00119551934245651	0.493831671168643	t_test
LPAR1	1.80893690474228e-11	1.9587853267162e-09	0.351541841443878	t_test
LPAR2	0.00248009412650898	0.00626216928807829	2.05885589311856	t_test
LPAR4	0.0131012195039546	0.0258708705617529	0.605720598505876	t_test
LPAR5	0.0048868864379686	0.0112098891613869	1.72538471659663	t_test
LPCAT1	3.32592783133661e-06	2.41291622566775e-05	2.66160129251621	t_test
LPIN1	0.00579401790185213	0.0129585717822696	0.579147713737335	t_test
LPIN3	0.00891475664472185	0.0187490669276001	1.60963115514444	t_test
LPP	0.000192555548289137	0.000705831476871387	0.153082217343167	t_test
LRATD2	0.0131793657201041	0.0259985862912836	1.77522693716735	t_test
LRCH1	0.000347782892835582	0.00116577465814328	0.453609400045677	t_test
LRCH2	7.41441589746608e-07	7.40095748820857e-06	0.184161106335812	t_test
LRFN1	0.00074869612274946	0.00224903543827232	2.67186661903014	t_test
LRFN2	0.00853638395859112	0.0180599457848688	5.70013986769876	t_test
LRFN3	0.000750545949743015	0.0022529030512421	1.56120699415669	t_test
LRFN4	0.00258466523051935	0.00648533661880429	2.23287484247622	t_test
LRFN5	6.49251843714993e-10	3.19169019858174e-08	0.110198313762725	t_test
LRGUK	0.000138101533655281	0.000530460894462026	3.45470063147384	t_test
LRIF1	8.12661773196785e-07	7.91735977512826e-06	1.79293610675807	t_test
LRIG1	2.67310466699943e-05	0.000132097364765134	0.470475353217598	t_test
LRP1	2.60998292893694e-05	0.000129497171576296	0.532490916806434	t_test
LRP8	2.83777436268194e-07	3.52270890289239e-06	4.36842299265032	t_test
LRR1	1.16983083596121e-05	6.72442933182007e-05	1.86594960236159	t_test
LRRC1	0.0029064435880094	0.00717146496403981	1.71811301209994	t_test
LRRC15	0.00421196524285484	0.00984553018990542	10.4396457720089	t_test
LRRC2	2.0465377769337e-10	1.2761795491494e-08	0.0737614479267333	t_test
LRRC32	1.36352088464475e-05	7.64850741943183e-05	0.449829677584196	t_test
LRRC37B	0.000169248128443659	0.000632254197304913	1.7353425101566	t_test
LRRC39	0.00199855274346939	0.00519863760214908	1.95004865245374	t_test
LRRC4	0.00017972095864056	0.000665175076945407	0.41039039300418	t_test
LRRC43	0.0011517407088638	0.00324390098422693	3.16702798197335	t_test
LRRC45	1.57727488737585e-07	2.22512388601103e-06	2.93222999458856	t_test
LRRC46	2.27582326661241e-08	4.9343452958488e-07	3.86643791229734	t_test
LRRC49	1.59106255459042e-06	1.34272609267331e-05	0.518144341670156	t_test
LRRC4B	3.5627538753396e-08	6.96301141538931e-07	0.297242758788715	t_test
LRRC4C	1.3981369725663e-07	2.0302628925046e-06	0.563652572932455	t_test
LRRC59	1.21750666637925e-06	1.09065186335349e-05	1.80109375449824	t_test
LRRC61	3.43986605440671e-06	2.48433048165489e-05	2.64243992452994	t_test
LRRC69	6.99736162276285e-05	0.00029800615829497	2.36253635052207	t_test
LRRC7	0.000125424475689716	0.000489476338013918	0.316266115244399	t_test
LRRC70	2.74421928280246e-07	3.43048816116943e-06	0.34720095979918	t_test
LRRC73	0.00202978244246562	0.0052636397124521	2.30855493143633	t_test
LRRC8B	0.00396985332838325	0.0093711694565724	1.67425260219385	t_test
LRRC8D	0.000101218480959767	0.000407774604288896	1.8009229218249	t_test
LRRFIP1	1.8283099017838e-06	1.49568629331226e-05	0.472998127649853	t_test
LRRIQ3	0.000542130495045205	0.00170456804269069	2.31431229684054	t_test
LRRIQ4	0.000393636108262521	0.00129270743258507	5.04978293368947	t_test
LRRK2	2.63126120564014e-09	9.28823614131912e-08	0.203852437939709	t_test
LRRN2	1.25930039042307e-06	1.11685379396348e-05	0.563067559277817	t_test
LRRN4CL	2.65719304963890e-11	2.64497986419336e-09	0.147363552121397	t_test
LRRTM2	0.00702865843385183	0.0153483144925616	1.53522375025255	t_test
LRWD1	4.09756966429746e-09	1.34015615183737e-07	2.04926410561212	t_test
LSAMP	1.71503871004605e-06	1.41895768545162e-05	0.558407887243667	t_test
LSG1	1.12029436543217e-06	1.01836854795326e-05	1.55132958583491	t_test
LSM11	0.0268548867235489	0.0478727936186424	0.326618561535365	t_test
LSM14B	0.000103403418694979	0.000414737839611034	1.52305652515135	t_test
LSM2	5.4799737535883e-06	3.63051092910319e-05	1.72940700215012	t_test
LSM4	2.28233424732613e-06	1.79021153164479e-05	1.9881933711563	t_test
LSM5	9.75526651109247e-07	9.11591260097772e-06	1.61267959500752	t_test
LSM7	7.24285689103881e-05	0.00030666849282903	1.8188206124232	t_test
LSMEM2	1.76607199678559e-05	9.40301322939731e-05	0.327593375285874	t_test
LSP1	7.49538718114595e-07	7.45630508783644e-06	0.641107910105397	t_test
LSR	0.00192935974258078	0.00504815007911829	2.26985674109384	t_test
LTB4R	0.00666420604817906	0.014670407435181	1.89882714428327	t_test
LTB4R2	0.0031462353430986	0.00768973121984112	2.06876762202251	t_test
LTBP1	0.000776842225503026	0.00232096821512146	0.577256650457223	t_test
LTBP3	3.73074017105889e-05	0.000176095359377245	0.56787138054968	t_test
LTBP4	1.8212349986639e-09	7.21538467179928e-08	0.183092056563463	t_test
LTBR	4.17638917099556e-11	3.86883311296964e-09	1.77125386551983	t_test
LTC4S	1.35893993304094e-07	1.97985194244674e-06	0.57171050969433	t_test
LTO1	1.78254495396062e-05	9.47183867114488e-05	2.43525970421825	t_test
LUM	3.48458614290695e-05	0.000166400409792094	0.543591871917	t_test
LURAP1	1.50621499400106e-08	3.62069989589436e-07	0.382269998953327	t_test
LY6E	0.000158114634549734	0.000595941941038107	3.01071263070517	t_test
LY6K	0.00494412262899755	0.0113192156074735	3.21043094171767	t_test
LYG1	1.15150434710893e-05	6.64291168710142e-05	2.34185959400592	t_test
LYG2	0.0240431608340223	0.0435335776212903	2.65345188315338	t_test
LYN	0.00230350683990804	0.00587086523797174	1.84837176964119	t_test
LYNX1	1.19611642338251e-10	8.05418563072608e-09	0.308655821407748	t_test
LYPD1	0.00073625397281712	0.0022149814470372	3.95361959596396	t_test
LYPD6B	0.0152027015496155	0.0294284931796278	1.96833516737639	t_test
LYPLA1	0.000642889662886177	0.00197563753354053	1.66086943536857	t_test
LYPLA2	0.000349100975742095	0.00116970358294853	1.85796616608429	t_test
LYRM7	0.00416541131859988	0.00975093219279604	0.631384116786156	t_test
LYVE1	4.8303501207606e-07	5.30128628130099e-06	0.163578414864097	t_test
LZTR1	2.51250259134296e-05	0.000125476368117365	1.76987692642005	t_test
MAB21L1	8.64564309801072e-06	5.24263882718366e-05	1.60542206450851	t_test
MACF1	0.00626003556725221	0.0138740602960564	0.567472714403369	t_test
MACIR	0.00042192041109175	0.00137237599110136	1.80000475391288	t_test
MACROD2	0.0196210774234988	0.0365849199289111	1.78751278957018	t_test
MACROH2A1	9.82854155560987e-05	0.000397758098409606	1.60555835232115	t_test
MACROH2A2	0.00701977344383549	0.0153330910741321	1.59942626081709	t_test
MAD2L1	5.11488091786659e-07	5.54233141242258e-06	3.75642435136975	t_test
MAD2L2	4.65736197204414e-06	3.17207322413852e-05	2.2454677524672	t_test
MAEL	0.000540286424076085	0.00169977036361275	2.88305235029292	t_test
MAF	1.28248453711421e-05	7.27800892060633e-05	0.644312151718949	t_test
MAFF	8.35255659052221e-05	0.000346423581572746	0.256951837980837	t_test
MAFG	1.2779940226509e-05	7.25509465356124e-05	0.663181640913809	t_test
MAFK	0.00373102725232527	0.00890048269511234	0.599360692364113	t_test
MAGED1	0.0036320945483353	0.00870464292382557	1.63226250940726	t_test
MAGEE1	0.00692743907028549	0.015162406246981	0.657734005394159	t_test
MAGEF1	0.000187593439947516	0.000689851415465555	1.56267573635294	t_test
MAGEH1	0.000106258598689221	0.000425193583668777	0.609197968138681	t_test
MAGEL2	0.0138911130386514	0.0272216896010549	2.11028815842866	t_test
MAGI2	1.3566476358607e-06	1.18429047418786e-05	0.274934156203318	t_test
MAGOH	3.75222632865812e-07	4.35137053242085e-06	1.68428772224047	t_test
MAGOHB	2.30924621784463e-11	2.38761160562439e-09	1.93742088635934	t_test
MAL	0.0100836811507866	0.020795402666646	0.356874750528616	t_test
MAL2	0.012040372380703	0.0240777399267715	2.07180107960781	t_test
MALL	0.0144649629015187	0.0282137246766937	0.414332703226751	t_test
MALRD1	1.1783016845224e-07	1.77810384144595e-06	0.502283491938855	t_test
MAMDC2	3.67071924875554e-08	7.10470370538119e-07	0.0915001263302047	t_test
MAMDC4	2.25099202435128e-05	0.000114412934291956	2.46117433491551	t_test
MAN1A1	0.000268021599120103	0.000934171131244107	0.592744592057439	t_test
MAN1B1	5.53494020201578e-05	0.000245374693437081	1.74208607856123	t_test
MANEAL	0.000139251301937594	0.000534608994880956	2.84676112300988	t_test
MANF	1.77486889253262e-06	1.46241896512739e-05	2.10901962912357	t_test
MAOB	7.44365664995785e-09	2.09997643920357e-07	0.115706125746053	t_test
MAP11	0.00022516388868212	0.000803490643513616	1.66397373740296	t_test
MAP1A	4.45357068231181e-05	0.000204624208012411	0.133461075616527	t_test
MAP1B	2.73507954182465e-06	2.05496412270426e-05	0.119711576208183	t_test
MAP1LC3C	0.000508720194557537	0.00161249007871422	0.45202153697254	t_test
MAP3K1	0.0127372850336645	0.025241465308459	1.61322188721508	t_test
MAP3K10	0.000210363331945618	0.0007572512932975	1.54186152401717	t_test
MAP3K14	7.13912796887053e-06	4.4867319540831e-05	0.642853771657059	t_test
MAP3K20	7.34347413596135e-05	0.000310191134694034	0.127575545334018	t_test
MAP3K21	0.00231131252978463	0.00588982264307975	2.46561175166848	t_test
MAP3K3	0.00047718117725179	0.00152579919126839	0.583152716551948	t_test
MAP3K8	6.39537319881192e-05	0.0002763339198818	0.410843223972342	t_test
MAP3K9	0.00328078413842535	0.00797117140727785	2.11661385816141	t_test
MAP4	0.00465369588270926	0.0107468004866942	0.590122412186591	t_test
MAP4K2	9.20685259597701e-06	5.51997829042752e-05	1.73058662188906	t_test
MAP6	1.92923008805925e-07	2.62237840468512e-06	0.388471726161346	t_test
MAP7D3	0.00157785790086189	0.00423847648662633	0.600831287256028	t_test
MAPK10	3.6494296777728e-12	5.67822912776571e-10	0.661483197746047	t_test
MAPK13	0.00299418165598252	0.00736346628291725	1.9444165424573	t_test
MAPK15	4.38341754545123e-05	0.000202038106365837	7.2614381537528	t_test
MAPK4	7.40266763951207e-06	4.62334963331335e-05	0.200413259942689	t_test
MAPK8IP1	1.00144435795296e-06	9.3038534959734e-06	0.6036306631853	t_test
MAPK8IP2	5.16662528692327e-06	3.45866068706066e-05	5.33307891518829	t_test
MAPKBP1	0.000661740337051712	0.00202620926756089	0.513789673536994	t_test
MAPRE2	9.8886332769896e-05	0.000399887047431328	0.363864541715737	t_test
MAPT	0.000239478590220922	0.000846654287862452	0.169117215932994	t_test
MARCHF10	4.76363204785071e-05	0.000216266196030752	4.70180859504609	t_test
MARCHF2	0.0244365134717892	0.0441311206782617	0.560419527427634	t_test
MARCHF9	0.000474680447757317	0.00151840895324526	1.71976135086915	t_test
MARCKSL1	0.000183277843792149	0.000676464929666737	2.74081537893492	t_test
MARF1	0.000812172014548514	0.00240900771888848	0.612026121270536	t_test
MARS1	3.15452807097812e-07	3.80031770955568e-06	1.54952095918563	t_test
MARVELD3	0.00159917553762878	0.00428496692292909	2.8397065455791	t_test
MASP1	2.46902068955632e-10	1.47643752129961e-08	0.152165182204616	t_test
MAST1	8.45485474664604e-07	8.16250013070779e-06	5.10464690861544	t_test
MASTL	1.36354839732905e-06	1.18891330879191e-05	2.11033851051878	t_test
MAT2A	0.000711355824752891	0.00215504507513985	0.363490818000236	t_test
MATN2	4.4396124111086e-12	6.30379628368378e-10	0.210153862498536	t_test
MATN3	1.74408898789791e-07	2.43050174956973e-06	4.79674449857593	t_test
MATN4	0.00566392608036551	0.012716458302597	0.607337744311618	t_test
MAZ	4.04743532502234e-05	0.000188723300898481	1.86787019390492	t_test
MBD5	0.000215866473409781	0.000774451780359335	0.503411443814493	t_test
MBNL1	0.00094803663752921	0.00274742046167145	0.442921341375373	t_test
MBNL2	0.00892374673606267	0.0187581811377202	0.656984317186637	t_test
MBNL3	0.000251614906529832	0.0008839062893571	0.576025285605474	t_test
MBOAT7	1.75762940054761e-05	9.37363353516673e-05	2.22859596185306	t_test
MC1R	0.00809816384773849	0.0172512526683314	1.88344270605943	t_test
MCAM	0.000572113163871314	0.00178848786631206	0.264719284787893	t_test
MCC	3.74420852525925e-05	0.000176588245514434	0.603128019226799	t_test
MCCC2	0.00137328954835705	0.00376339574247093	1.65027218326768	t_test
MCHR1	0.0080674631698461	0.0171972818249473	0.638231702527445	t_test
MCL1	5.21496717827723e-05	0.000233384708179477	0.533890910146949	t_test
MCM10	6.55551986830443e-06	4.20067018830255e-05	4.83146289295464	t_test
MCM2	1.99977501226097e-07	2.69314238205834e-06	4.22769243266283	t_test
MCM3	3.08098367720029e-07	3.73776263518636e-06	2.041071824491	t_test
MCM4	3.2963829158729e-07	3.92771989663785e-06	3.16836692147387	t_test
MCM5	8.72848640481904e-06	5.28058599938203e-05	2.25997299662114	t_test
MCM6	1.08897899697455e-05	6.35773311676291e-05	2.16171596237212	t_test
MCM7	2.43734883579925e-06	1.8833631843066e-05	2.21237849840921	t_test
MCM8	7.00644217276835e-09	2.01834014619386e-07	2.39777898870194	t_test
MCMDC2	0.0121458338282076	0.0242523215712503	1.56848261202457	t_test
MCRIP2	0.00119271726121549	0.00334280272503231	1.55054047362966	t_test
MCTS1	1.1362221352522e-06	1.0276013509905e-05	1.50039013928605	t_test
MCUB	0.0179228771074726	0.0338278210486817	1.7382829133648	t_test
MCUR1	2.58788331828623e-06	1.97492466946929e-05	1.77550866541351	t_test
MDFI	0.00183520065654966	0.00483811905278251	2.86962290119616	t_test
MDK	0.000111448962000439	0.00044275683317279	3.04381629836545	t_test
