lnc	p.value	fdr	ratio	test_type
AC104971.1	0.0109302395442726	0.0316347591040462	2.31797333392826	t_test
AC105001.1	8.49354912595028e-05	0.000712763594453681	0.631383500352071	t_test
AC105020.5	0.00625219808664473	0.020464005165988	0.639729571565082	t_test
AC105020.6	0.000589110938930574	0.00319599172375772	0.612836681361266	t_test
AC105046.1	1.71243784296505e-07	5.98260199606087e-06	0.195856680663133	t_test
AC105101.2	2.43538259531739e-05	0.000261214128436997	1.71898052327648	t_test
AC105137.2	0.0016029997511462	0.00692057561274861	3.03887248468864	t_test
AC105206.2	0.000195581511056369	0.00134370226424501	0.575287977410172	t_test
AC105219.3	0.00202898396433412	0.00825332370628395	3.20659361927083	t_test
AC105942.1	7.07744907263026e-05	0.000611640598803099	0.421577041168432	t_test
AC106028.3	3.16281003125478e-07	9.27381084164348e-06	3.1532549084764	t_test
AC106791.1	0.000790192939826147	0.00401701797893044	0.476763039743539	t_test
AC106820.3	0.00597444521553479	0.0197650215793985	2.52223701685862	t_test
AC106881.1	1.07306436288637e-06	2.45856514026895e-05	0.157018523383606	t_test
AC106897.1	5.55201225065917e-09	3.96365396329668e-07	0.179169702207157	t_test
AC107081.1	0.00742234556338466	0.0233327850958729	2.58108949597424	t_test
AC107214.1	1.268381919969e-06	2.82717164604855e-05	2.32145341566196	t_test
AC107959.1	5.16023586590989e-07	1.35932202542632e-05	0.286514601590227	t_test
AC108449.2	0.000651986485295357	0.00345684099053421	0.620422850227467	t_test
AC108471.2	0.00377421650626476	0.0136403452016583	1.75537433156046	t_test
AC108479.1	3.83495364795367e-05	0.00037113912907308	5.69239543234796	t_test
AC108673.2	0.0132093706519697	0.0366067608212371	1.78931882265465	t_test
AC108676.1	0.000101057886772992	0.000824190646098939	9.66777295390286	t_test
AC108860.2	0.00120854644138525	0.00562162395681186	3.4339476786184	t_test
AC109322.1	1.2483494041069e-06	2.7951678021048e-05	2.78751965983036	t_test
AC109347.2	0.00230093448175039	0.00916281589094778	2.4370069755935	t_test
AC109460.1	0.000708553546750717	0.00368567557686804	2.56957350702364	t_test
AC109460.2	0.00223721411120586	0.0089452246037338	2.2743662069351	t_test
AC109460.3	0.00010868051632068	0.000864879197731292	2.39560593338931	t_test
AC110285.2	0.00926394210493504	0.0277840320857379	3.12455531039969	t_test
AC110597.1	0.000802986089301532	0.00406109802453732	0.547932985113824	t_test
AC110611.1	0.004887057961092	0.0167410622505836	1.87080889480856	t_test
AC110995.1	0.000163659591892278	0.00118009399591891	0.601280477455553	t_test
AC112220.2	0.00155320149030052	0.00676771681438366	1.63143340777386	t_test
AC112484.1	0.000317093844971302	0.00195345027884762	2.24837219554295	t_test
AC112484.3	2.58211581442334e-05	0.000273967261275084	3.87269287978994	t_test
AC112484.5	0.000189933652933368	0.00132523112514132	3.48471904606658	t_test
AC113189.3	0.0134631647194659	0.0372163576925304	4.1473236903255	t_test
AC113410.4	4.37011415830241e-05	0.00041638650568274	2.08516101167102	t_test
AC113414.1	0.000471186937409741	0.00268953285478608	3.68359162998251	t_test
AC114271.1	6.39549093338734e-05	0.000565604817555943	3.04315346422273	t_test
AC114488.1	0.000671106699767113	0.00354443011388495	3.43070609957409	t_test
AC114730.3	0.00603919027728075	0.0199266730416176	2.38278451457629	t_test
AC114956.1	0.00750661683277091	0.0235415422290969	3.07549916654977	t_test
AC114956.2	0.00519447997138989	0.0176104668541408	1.9230551617388	t_test
AC116407.1	0.0162768046044574	0.0433168770834994	1.84765880099264	t_test
AC116407.2	0.000234830632783586	0.00154856184349658	2.78569699486937	t_test
AC116914.2	0.00161519047149973	0.00694884564419882	2.74954524066178	t_test
AC117488.1	2.55407907913888e-06	4.76567937266596e-05	0.180779233927138	t_test
AC118553.1	0.00884365618266037	0.0267755687497142	2.20475325735345	t_test
AC119403.1	0.010424135554596	0.0304382286555661	2.04450872780526	t_test
AC120114.1	0.0108298198689055	0.0314364718174593	2.06036555582775	t_test
AC121247.1	0.0124807862406724	0.0350715077133783	0.539299281625987	t_test
AC121338.2	0.0116730275058205	0.0333551776789846	2.2796844411787	t_test
AC123912.4	3.02865883464336e-06	5.32827622123329e-05	0.624265822793595	t_test
AC124016.1	6.03438343807829e-05	0.000539480450380648	2.25031635815259	t_test
AC124242.1	0.000152631904387587	0.00111827610573406	0.664111358005861	t_test
AC124242.3	0.00085538181895821	0.00426910926057563	0.635132427816957	t_test
AC124319.1	0.000559839113889767	0.00307101055124832	4.46235913198083	t_test
AC124852.1	4.56777985653486e-09	3.46167439589088e-07	0.334546028248677	t_test
AC125494.1	0.00137567085668498	0.0061942912614536	2.60985956544187	t_test
AC126178.1	0.00836817259954427	0.0255875966637834	4.49725770510507	t_test
AC126773.4	0.000943348965751716	0.004624461043543	3.36075140882862	t_test
AC126773.6	0.00725501002614039	0.0228893913764459	3.21251392892796	t_test
AC127024.2	0.0105349953682139	0.0306810434249908	3.43214527559002	t_test
AC127024.4	0.0111604120889805	0.032168630749162	2.48921345949893	t_test
AC127024.5	3.29814823246812e-05	0.000328880125367165	2.28822556215122	t_test
AC127024.6	0.0192144488222247	0.0495811288099941	2.40813973374764	t_test
AC127070.1	0.0184329279933686	0.0480172412984313	2.10688319772096	t_test
AC129507.1	1.79086952389668e-06	3.63483790277912e-05	0.381711434654426	t_test
AC129926.1	0.00783342821014825	0.0243147242364148	5.3018635631326	t_test
AC130371.2	7.02797010585352e-13	3.46197807414345e-10	0.450356376926672	t_test
AC131009.3	0.00112942578516008	0.00533930078473949	2.96002360601969	t_test
AC131235.3	0.00414793257895116	0.0146997955999377	1.97606431398317	t_test
AC132192.2	0.000953980234490873	0.00464358363152375	2.13886360338222	t_test
AC132872.2	0.00141655632322627	0.00634359677110235	2.45688328927318	t_test
AC132938.2	0.00204795656221802	0.00830307327200491	2.15999010579934	t_test
AC132938.3	8.26321867032684e-05	0.000698192369983362	1.92164966047441	t_test
AC134312.5	0.00408674390212546	0.0145380017708478	5.04925498818046	t_test
AC135012.3	1.89031788737885e-08	9.88360288614495e-07	0.0712742024579601	t_test
AC135803.1	0.000163862016485695	0.00118009399591891	0.437536079682517	t_test
AC136475.1	3.07630924891489e-06	5.35473475623842e-05	0.397652842186479	t_test
AC136475.2	1.27754916959214e-05	0.000159726071304845	0.527570409564476	t_test
AC136475.3	0.00162814737608983	0.00699237486889147	5.67114636191524	t_test
AC136604.2	0.000183344468400173	0.00129206702623641	1.96248528633477	t_test
AC137695.3	0.0002075429880192	0.00140240982027789	2.84844415359547	t_test
AC138150.2	6.07395905647081e-05	0.000542034824495927	2.98921325783938	t_test
AC138207.4	1.34602274327261e-05	0.000165762700834021	2.31517487080279	t_test
AC138207.9	0.00682865883554792	0.0219101291405999	2.73959391072845	t_test
AC138356.1	0.000211273617153956	0.00142566279191834	0.47111228949855	t_test
AC138627.1	0.00396711197580378	0.0141814177016034	3.24240608167253	t_test
AC138696.2	0.00010549704384503	0.000846886056897676	2.69107372402832	t_test
AC139768.1	7.61360065348015e-07	1.89417155651734e-05	0.57563440069455	t_test
AC139887.2	2.72678767035375e-05	0.000283977929474896	1.98916170013512	t_test
AC144652.1	4.556257397061e-05	0.000429141949099856	2.36103237714235	t_test
AC145124.1	3.682785294111e-07	1.04260921602246e-05	0.346136193626896	t_test
AC145207.5	0.00173220790827527	0.00735591047945171	1.89042540828033	t_test
AC145285.6	7.10812077818789e-05	0.000613215463281148	2.23322512991478	t_test
AC145343.1	0.000102627876457693	0.00083285818687083	3.78775322679052	t_test
AC145423.1	0.000194994902101316	0.00134341942342809	2.55862643860147	t_test
AC145423.2	0.000711356916763277	0.00369635461178893	2.27815572236461	t_test
AC146507.3	0.00883687125590491	0.0267714808158595	2.1741153832328	t_test
AC147067.2	3.223680564122e-05	0.000323418542950407	0.437798003542746	t_test
AC156455.1	4.8684764316091e-05	0.000453348107790292	0.457810200537954	t_test
AC188617.1	6.02729671053744e-07	1.53836598943562e-05	0.32900406196265	t_test
AC211433.1	0.000432061724618274	0.00250983025409153	8.41769655544263	t_test
AC211476.2	0.00155368282898595	0.00676771681438366	3.79441097322847	t_test
AC232271.1	0.00118160222512689	0.00552236485861013	2.02404550408586	t_test
AC233280.1	1.72046049261996e-06	3.57609006080288e-05	6.00493782943678	t_test
AC234772.1	7.92814058215977e-05	0.00067334518116757	0.366173777230933	t_test
AC234775.2	0.00127807577622897	0.00588392642402234	0.635660408009694	t_test
AC234782.2	0.0145017140542461	0.039470495480118	0.320575212934539	t_test
AC234917.3	1.64339330988649e-07	5.82399672266249e-06	2.14729351063687	t_test
AC243772.2	2.60492773774726e-06	4.81033072664747e-05	6.39355342529174	t_test
AC243960.3	2.96096919264958e-05	0.000301982075424262	0.331538059856444	t_test
AC244090.2	2.17630379435938e-06	4.2041068592213e-05	0.545144169327962	t_test
AC245041.2	0.00660927020345714	0.0213350360565071	3.09035247041422	t_test
AC245052.4	0.000275514611308787	0.00174445369576746	2.55945518440899	t_test
AC245060.5	0.00197960262920902	0.00809927122216248	2.09647413817422	t_test
AC245060.6	0.000854899672620708	0.00426910926057563	2.60608524589077	t_test
AC245140.2	0.00157397362371126	0.00681474142587642	1.8436353902386	t_test
AC245884.8	0.00183703861491625	0.0076688578110826	2.68443470497866	t_test
AC246817.1	3.47992120660395e-06	5.89075321777699e-05	0.383359668034065	t_test
AC246817.2	0.00012026067133619	0.000941389389474896	0.546987847986775	t_test
AC253536.6	0.00683190384895686	0.0219101291405999	2.56125860396462	t_test
AC254633.1	1.9518272146732e-06	3.88132598794096e-05	0.56903416729463	t_test
ACTA2-AS1	4.36800721755794e-06	7.05468968973456e-05	0.127477231137886	t_test
ACTN1-AS1	0.000203865635995951	0.00138757720775214	0.63418943817044	t_test
ADAMTS9-AS1	1.2383013128431e-10	2.43994890682605e-08	0.0382895820691441	t_test
ADAMTS9-AS2	2.11674500268997e-11	5.79282549069487e-09	0.073322547648791	t_test
ADAMTSL4-AS1	0.000124131773349836	0.00095992639799261	0.653829005937873	t_test
ADAMTSL4-AS2	0.0144470499401243	0.0393836015523255	0.537477098602137	t_test
ADNP-AS1	0.00325640289732879	0.0120790968917482	1.59956927943752	t_test
AF111167.2	3.66503577652286e-08	1.71942535572872e-06	0.351615421604266	t_test
AF117829.1	0.00015193693068157	0.0011154118040796	1.95214218320619	t_test
AF127577.4	0.0101236386739346	0.0296623783010372	1.63629501610187	t_test
AF131215.5	1.32805647472068e-06	2.90755830865514e-05	0.647522172559362	t_test
AF165147.1	5.83678297386416e-10	6.68650998354764e-08	0.0515470643179062	t_test
AF287957.1	0.000797162584049557	0.00404410184245944	0.486857032633688	t_test
AGAP1-IT1	0.000248657752977436	0.0016178172231231	4.24934785187756	t_test
AGAP2-AS1	0.0111159093479787	0.0320738418902249	2.04262081523546	t_test
AGBL5-IT1	0.00142359874547033	0.00636356390216592	0.532101654988114	t_test
AL008635.1	0.0187667907656883	0.0487580228437661	2.29729974213042	t_test
AL008718.2	0.0180653940142761	0.047284872961915	2.61172915644679	t_test
AL008727.1	0.00291204464426075	0.0110259276845722	2.48844660194175	t_test
AL008729.2	2.7097930431976e-05	0.000283095435649857	0.561514200041272	t_test
AL021368.2	0.00744130067130472	0.0233774535120198	0.610842148744852	t_test
AL021707.8	0.00403804317719764	0.0144036210650801	2.02552401193277	t_test
AL021807.1	4.23267330968322e-09	3.33841709887496e-07	8.47371901089596	t_test
AL021978.1	0.0012651983574861	0.00583554972750609	4.82459472088806	t_test
AL022069.3	0.000359444282941516	0.00215404201675171	0.585134568865355	t_test
AL022311.1	0.00426282082787413	0.0150420167608223	1.59085329389428	t_test
AL022322.1	0.00463483072012187	0.0160443964352216	2.53004867337679	t_test
AL022322.2	0.0160339210711478	0.0427397701279621	1.89012372196924	t_test
AL023284.4	0.0152113670870199	0.0410132426221457	2.25795316120056	t_test
AL024498.1	0.000246774741170836	0.00161008261590403	3.16275355969817	t_test
AL024507.2	5.33054957090561e-10	6.40446028933684e-08	3.62384970218199	t_test
