"","lncRNA","miRNA","MIRNA"
"21029","AC010636.2","hsa-miR-23c","MIR23C"
"21030","AC092329.4","hsa-miR-23c","MIR23C"
"21031","AC011503.2","hsa-miR-23c","MIR23C"
"21032","AC008736.1","hsa-miR-23c","MIR23C"
"21033","AC243960.1","hsa-miR-23c","MIR23C"
"21034","CTD-2537I9.5","hsa-miR-23c","MIR23C"
"21035","AC012313.3","hsa-miR-23c","MIR23C"
"21036","LINC01727","hsa-miR-23c","MIR23C"
"21037","LINC00261","hsa-miR-23c","MIR23C"
"21038","AL110115.1","hsa-miR-23c","MIR23C"
"21039","AL035458.2","hsa-miR-23c","MIR23C"
"21040","SNHG17","hsa-miR-23c","MIR23C"
"21041","AF127936.2","hsa-miR-23c","MIR23C"
"21042","MCM3AP-AS1","hsa-miR-23c","MIR23C"
"21043","AC004019.18","hsa-miR-23c","MIR23C"
"21044","Z95115.1","hsa-miR-23c","MIR23C"
"21045","Z93930.2","hsa-miR-23c","MIR23C"
"21046","Z93241.1","hsa-miR-23c","MIR23C"
"21047","Z95331.1","hsa-miR-23c","MIR23C"
"21048","ZNF674-AS1","hsa-miR-23c","MIR23C"
"21049","XIST","hsa-miR-23c","MIR23C"
"21050","LINC01128","hsa-miR-24-3p","MIR24-1"
"21051","LINC01128","hsa-miR-24-3p","MIR24-2"
"21052","AL645608.6","hsa-miR-24-3p","MIR24-1"
"21053","AL645608.6","hsa-miR-24-3p","MIR24-2"
"21054","AL031282.2","hsa-miR-24-3p","MIR24-1"
"21055","AL031282.2","hsa-miR-24-3p","MIR24-2"
"21056","TNFRSF14-AS1","hsa-miR-24-3p","MIR24-1"
"21057","TNFRSF14-AS1","hsa-miR-24-3p","MIR24-2"
"21058","AL109811.1","hsa-miR-24-3p","MIR24-1"
"21059","AL109811.1","hsa-miR-24-3p","MIR24-2"
"21060","NPPA-AS1","hsa-miR-24-3p","MIR24-1"
"21061","NPPA-AS1","hsa-miR-24-3p","MIR24-2"
"21062","ERI3-IT1","hsa-miR-24-3p","MIR24-1"
"21063","ERI3-IT1","hsa-miR-24-3p","MIR24-2"
"21064","AL445231.1","hsa-miR-24-3p","MIR24-1"
"21065","AL445231.1","hsa-miR-24-3p","MIR24-2"
"21066","AC239800.3","hsa-miR-24-3p","MIR24-1"
"21067","AC239800.3","hsa-miR-24-3p","MIR24-2"
"21068","ADAMTSL4-AS1","hsa-miR-24-3p","MIR24-1"
"21069","ADAMTSL4-AS1","hsa-miR-24-3p","MIR24-2"
"21070","ASH1L-AS1","hsa-miR-24-3p","MIR24-1"
"21071","ASH1L-AS1","hsa-miR-24-3p","MIR24-2"
"21072","AL357568.1","hsa-miR-24-3p","MIR24-1"
"21073","AL357568.1","hsa-miR-24-3p","MIR24-2"
"21074","IPO9-AS1","hsa-miR-24-3p","MIR24-1"
"21075","IPO9-AS1","hsa-miR-24-3p","MIR24-2"
"21076","AC092803.2","hsa-miR-24-3p","MIR24-1"
"21077","AC092803.2","hsa-miR-24-3p","MIR24-2"
"21078","LINC01703","hsa-miR-24-3p","MIR24-1"
"21079","LINC01703","hsa-miR-24-3p","MIR24-2"
"21080","AL591848.4","hsa-miR-24-3p","MIR24-1"
"21081","AL591848.4","hsa-miR-24-3p","MIR24-2"
"21082","LINC01115","hsa-miR-24-3p","MIR24-1"
"21083","LINC01115","hsa-miR-24-3p","MIR24-2"
"21084","AC007382.1","hsa-miR-24-3p","MIR24-1"
"21085","AC007382.1","hsa-miR-24-3p","MIR24-2"
"21086","AC073283.2","hsa-miR-24-3p","MIR24-1"
"21087","AC073283.2","hsa-miR-24-3p","MIR24-2"
"21088","LBX2-AS1","hsa-miR-24-3p","MIR24-1"
"21089","LBX2-AS1","hsa-miR-24-3p","MIR24-2"
"21090","AC005034.3","hsa-miR-24-3p","MIR24-1"
"21091","AC005034.3","hsa-miR-24-3p","MIR24-2"
"21092","CYTOR","hsa-miR-24-3p","MIR24-1"
"21093","CYTOR","hsa-miR-24-3p","MIR24-2"
"21094","AC133644.3","hsa-miR-24-3p","MIR24-1"
"21095","AC133644.3","hsa-miR-24-3p","MIR24-2"
"21096","MIR4435-2HG","hsa-miR-24-3p","MIR24-1"
"21097","MIR4435-2HG","hsa-miR-24-3p","MIR24-2"
"21098","KLF7-IT1","hsa-miR-24-3p","MIR24-1"
"21099","KLF7-IT1","hsa-miR-24-3p","MIR24-2"
"21100","ACVR2B-AS1","hsa-miR-24-3p","MIR24-1"
"21101","ACVR2B-AS1","hsa-miR-24-3p","MIR24-2"
"21102","AC126121.2","hsa-miR-24-3p","MIR24-1"
"21103","AC126121.2","hsa-miR-24-3p","MIR24-2"
"21104","PTPRG-AS1","hsa-miR-24-3p","MIR24-1"
"21105","PTPRG-AS1","hsa-miR-24-3p","MIR24-2"
"21106","AC093001.1","hsa-miR-24-3p","MIR24-1"
"21107","AC093001.1","hsa-miR-24-3p","MIR24-2"
"21108","CLRN1-AS1","hsa-miR-24-3p","MIR24-1"
"21109","CLRN1-AS1","hsa-miR-24-3p","MIR24-2"
"21110","MUC20-OT1","hsa-miR-24-3p","MIR24-1"
"21111","MUC20-OT1","hsa-miR-24-3p","MIR24-2"
"21112","CTBP1-AS2","hsa-miR-24-3p","MIR24-1"
"21113","CTBP1-AS2","hsa-miR-24-3p","MIR24-2"
"21114","NOP14-AS1","hsa-miR-24-3p","MIR24-1"
"21115","NOP14-AS1","hsa-miR-24-3p","MIR24-2"
"21116","AC097382.1","hsa-miR-24-3p","MIR24-1"
"21117","AC097382.1","hsa-miR-24-3p","MIR24-2"
"21118","AC010442.1","hsa-miR-24-3p","MIR24-1"
"21119","AC010442.1","hsa-miR-24-3p","MIR24-2"
"21120","AC008966.1","hsa-miR-24-3p","MIR24-1"
"21121","AC008966.1","hsa-miR-24-3p","MIR24-2"
"21122","AC022107.1","hsa-miR-24-3p","MIR24-1"
"21123","AC022107.1","hsa-miR-24-3p","MIR24-2"
"21124","LINC01554","hsa-miR-24-3p","MIR24-1"
"21125","LINC01554","hsa-miR-24-3p","MIR24-2"
"21126","LINC01184","hsa-miR-24-3p","MIR24-1"
"21127","LINC01184","hsa-miR-24-3p","MIR24-2"
"21128","AC021078.1","hsa-miR-24-3p","MIR24-1"
"21129","AC021078.1","hsa-miR-24-3p","MIR24-2"
"21130","AL049543.1","hsa-miR-24-3p","MIR24-1"
"21131","AL049543.1","hsa-miR-24-3p","MIR24-2"
"21132","AL139393.2","hsa-miR-24-3p","MIR24-1"
"21133","AL139393.2","hsa-miR-24-3p","MIR24-2"
"21134","AC002480.4","hsa-miR-24-3p","MIR24-1"
"21135","AC002480.4","hsa-miR-24-3p","MIR24-2"
"21136","HOXA11-AS","hsa-miR-24-3p","MIR24-1"
"21137","HOXA11-AS","hsa-miR-24-3p","MIR24-2"
"21138","AC018647.2","hsa-miR-24-3p","MIR24-1"
"21139","AC018647.2","hsa-miR-24-3p","MIR24-2"
"21140","SNHG15","hsa-miR-24-3p","MIR24-1"
"21141","SNHG15","hsa-miR-24-3p","MIR24-2"
"21142","AC079781.5","hsa-miR-24-3p","MIR24-1"
"21143","AC079781.5","hsa-miR-24-3p","MIR24-2"
"21144","RP11-395B7.2","hsa-miR-24-3p","MIR24-1"
"21145","RP11-395B7.2","hsa-miR-24-3p","MIR24-2"
"21146","PAXIP1-AS1","hsa-miR-24-3p","MIR24-1"
"21147","PAXIP1-AS1","hsa-miR-24-3p","MIR24-2"
"21148","AF131215.5","hsa-miR-24-3p","MIR24-1"
"21149","AF131215.5","hsa-miR-24-3p","MIR24-2"
"21150","AC105206.1","hsa-miR-24-3p","MIR24-1"
"21151","AC105206.1","hsa-miR-24-3p","MIR24-2"
"21152","AC105046.1","hsa-miR-24-3p","MIR24-1"
"21153","AC105046.1","hsa-miR-24-3p","MIR24-2"
"21154","AC100861.1","hsa-miR-24-3p","MIR24-1"
"21155","AC100861.1","hsa-miR-24-3p","MIR24-2"
"21156","EXTL3-AS1","hsa-miR-24-3p","MIR24-1"
"21157","EXTL3-AS1","hsa-miR-24-3p","MIR24-2"
"21158","AC009630.3","hsa-miR-24-3p","MIR24-1"
"21159","AC009630.3","hsa-miR-24-3p","MIR24-2"
"21160","AC027031.2","hsa-miR-24-3p","MIR24-1"
"21161","AC027031.2","hsa-miR-24-3p","MIR24-2"
"21162","AC104958.2","hsa-miR-24-3p","MIR24-1"
"21163","AC104958.2","hsa-miR-24-3p","MIR24-2"
"21164","CASC19","hsa-miR-24-3p","MIR24-1"
"21165","CASC19","hsa-miR-24-3p","MIR24-2"
"21166","PVT1","hsa-miR-24-3p","MIR24-1"
"21167","PVT1","hsa-miR-24-3p","MIR24-2"
"21168","EBLN3P","hsa-miR-24-3p","MIR24-1"
"21169","EBLN3P","hsa-miR-24-3p","MIR24-2"
"21170","AL512590.3","hsa-miR-24-3p","MIR24-1"
"21171","AL512590.3","hsa-miR-24-3p","MIR24-2"
"21172","C9orf106","hsa-miR-24-3p","MIR24-1"
"21173","C9orf106","hsa-miR-24-3p","MIR24-2"
"21174","LINC00963","hsa-miR-24-3p","MIR24-1"
"21175","LINC00963","hsa-miR-24-3p","MIR24-2"
"21176","AL158207.2","hsa-miR-24-3p","MIR24-1"
"21177","AL158207.2","hsa-miR-24-3p","MIR24-2"
"21178","AL138781.1","hsa-miR-24-3p","MIR24-1"
"21179","AL138781.1","hsa-miR-24-3p","MIR24-2"
"21180","CCDC183-AS1","hsa-miR-24-3p","MIR24-1"
"21181","CCDC183-AS1","hsa-miR-24-3p","MIR24-2"
"21182","C9orf139","hsa-miR-24-3p","MIR24-1"
"21183","C9orf139","hsa-miR-24-3p","MIR24-2"
"21184","GATA3-AS1","hsa-miR-24-3p","MIR24-1"
"21185","GATA3-AS1","hsa-miR-24-3p","MIR24-2"
"21186","AL117339.4","hsa-miR-24-3p","MIR24-1"
"21187","AL117339.4","hsa-miR-24-3p","MIR24-2"
"21188","AL157394.1","hsa-miR-24-3p","MIR24-1"
"21189","AL157394.1","hsa-miR-24-3p","MIR24-2"
"21190","AL157400.4","hsa-miR-24-3p","MIR24-1"
"21191","AL157400.4","hsa-miR-24-3p","MIR24-2"
"21192","OLMALINC","hsa-miR-24-3p","MIR24-1"
"21193","OLMALINC","hsa-miR-24-3p","MIR24-2"
"21194","AL133215.1","hsa-miR-24-3p","MIR24-1"
"21195","AL133215.1","hsa-miR-24-3p","MIR24-2"
"21196","AP006621.5","hsa-miR-24-3p","MIR24-1"
"21197","AP006621.5","hsa-miR-24-3p","MIR24-2"
"21198","KRTAP5-AS1","hsa-miR-24-3p","MIR24-1"
"21199","KRTAP5-AS1","hsa-miR-24-3p","MIR24-2"
"21200","KCNQ1OT1","hsa-miR-24-3p","MIR24-1"
"21201","KCNQ1OT1","hsa-miR-24-3p","MIR24-2"
"21202","AC091564.7","hsa-miR-24-3p","MIR24-1"
"21203","AC091564.7","hsa-miR-24-3p","MIR24-2"
"21204","AP001453.1","hsa-miR-24-3p","MIR24-1"
"21205","AP001453.1","hsa-miR-24-3p","MIR24-2"
"21206","NEAT1","hsa-miR-24-3p","MIR24-1"
"21207","NEAT1","hsa-miR-24-3p","MIR24-2"
"21208","ALG1L9P","hsa-miR-24-3p","MIR24-1"
"21209","ALG1L9P","hsa-miR-24-3p","MIR24-2"
"21210","AC092821.3","hsa-miR-24-3p","MIR24-1"
"21211","AC092821.3","hsa-miR-24-3p","MIR24-2"
"21212","AC008035.1","hsa-miR-24-3p","MIR24-1"
"21213","AC008035.1","hsa-miR-24-3p","MIR24-2"
"21214","AC012531.1","hsa-miR-24-3p","MIR24-1"
"21215","AC012531.1","hsa-miR-24-3p","MIR24-2"
"21216","AC125603.2","hsa-miR-24-3p","MIR24-1"
"21217","AC125603.2","hsa-miR-24-3p","MIR24-2"
"21218","AC083806.3","hsa-miR-24-3p","MIR24-1"
"21219","AC083806.3","hsa-miR-24-3p","MIR24-2"
"21220","AC156455.1","hsa-miR-24-3p","MIR24-1"
"21221","AC156455.1","hsa-miR-24-3p","MIR24-2"
"21222","DLEU1","hsa-miR-24-3p","MIR24-1"
"21223","DLEU1","hsa-miR-24-3p","MIR24-2"
"21224","AL136526.1","hsa-miR-24-3p","MIR24-1"
"21225","AL136526.1","hsa-miR-24-3p","MIR24-2"
"21226","GAS6-AS1","hsa-miR-24-3p","MIR24-1"
"21227","GAS6-AS1","hsa-miR-24-3p","MIR24-2"
"21228","DHRS4-AS1","hsa-miR-24-3p","MIR24-1"
"21229","DHRS4-AS1","hsa-miR-24-3p","MIR24-2"
"21230","FRMD6-AS1","hsa-miR-24-3p","MIR24-1"
"21231","FRMD6-AS1","hsa-miR-24-3p","MIR24-2"
"21232","AL049780.3","hsa-miR-24-3p","MIR24-1"
"21233","AL049780.3","hsa-miR-24-3p","MIR24-2"
"21234","VASH1-AS1","hsa-miR-24-3p","MIR24-1"
"21235","VASH1-AS1","hsa-miR-24-3p","MIR24-2"
"21236","DIO3OS","hsa-miR-24-3p","MIR24-1"
"21237","DIO3OS","hsa-miR-24-3p","MIR24-2"
"21238","AL049840.4","hsa-miR-24-3p","MIR24-1"
"21239","AL049840.4","hsa-miR-24-3p","MIR24-2"
"21240","AL928654.4","hsa-miR-24-3p","MIR24-1"
"21241","AL928654.4","hsa-miR-24-3p","MIR24-2"
"21242","AC020658.3","hsa-miR-24-3p","MIR24-1"
"21243","AC020658.3","hsa-miR-24-3p","MIR24-2"
"21244","AC116913.1","hsa-miR-24-3p","MIR24-1"
"21245","AC116913.1","hsa-miR-24-3p","MIR24-2"
"21246","DRAIC","hsa-miR-24-3p","MIR24-1"
"21247","DRAIC","hsa-miR-24-3p","MIR24-2"
"21248","AC100835.2","hsa-miR-24-3p","MIR24-1"
"21249","AC100835.2","hsa-miR-24-3p","MIR24-2"
"21250","AC068870.2","hsa-miR-24-3p","MIR24-1"
"21251","AC068870.2","hsa-miR-24-3p","MIR24-2"
"21252","Z97986.1","hsa-miR-24-3p","MIR24-1"
"21253","Z97986.1","hsa-miR-24-3p","MIR24-2"
"21254","AC120498.1","hsa-miR-24-3p","MIR24-1"
"21255","AC120498.1","hsa-miR-24-3p","MIR24-2"
"21256","MMP25-AS1","hsa-miR-24-3p","MIR24-1"
"21257","MMP25-AS1","hsa-miR-24-3p","MIR24-2"
"21258","AC022167.2","hsa-miR-24-3p","MIR24-1"
"21259","AC022167.2","hsa-miR-24-3p","MIR24-2"
"21260","AC139256.2","hsa-miR-24-3p","MIR24-1"
"21261","AC139256.2","hsa-miR-24-3p","MIR24-2"
"21262","AC092338.2","hsa-miR-24-3p","MIR24-1"
"21263","AC092338.2","hsa-miR-24-3p","MIR24-2"
"21264","SLX1B-SULT1A4","hsa-miR-24-3p","MIR24-1"
"21265","SLX1B-SULT1A4","hsa-miR-24-3p","MIR24-2"
"21266","SLX1A-SULT1A3","hsa-miR-24-3p","MIR24-1"
"21267","SLX1A-SULT1A3","hsa-miR-24-3p","MIR24-2"
"21268","AC007342.1","hsa-miR-24-3p","MIR24-1"
"21269","AC007342.1","hsa-miR-24-3p","MIR24-2"
"21270","AC040162.3","hsa-miR-24-3p","MIR24-1"
"21271","AC040162.3","hsa-miR-24-3p","MIR24-2"
"21272","AC020978.5","hsa-miR-24-3p","MIR24-1"
"21273","AC020978.5","hsa-miR-24-3p","MIR24-2"
"21274","AC009022.1","hsa-miR-24-3p","MIR24-1"
"21275","AC009022.1","hsa-miR-24-3p","MIR24-2"
"21276","AC009078.3","hsa-miR-24-3p","MIR24-1"
"21277","AC009078.3","hsa-miR-24-3p","MIR24-2"
"21278","AC092718.7","hsa-miR-24-3p","MIR24-1"
"21279","AC092718.7","hsa-miR-24-3p","MIR24-2"
"21280","AC040169.3","hsa-miR-24-3p","MIR24-1"
"21281","AC040169.3","hsa-miR-24-3p","MIR24-2"
"21282","AC092127.1","hsa-miR-24-3p","MIR24-1"
"21283","AC092127.1","hsa-miR-24-3p","MIR24-2"
"21284","FENDRR","hsa-miR-24-3p","MIR24-1"
"21285","FENDRR","hsa-miR-24-3p","MIR24-2"
"21286","AC126696.3","hsa-miR-24-3p","MIR24-1"
"21287","AC126696.3","hsa-miR-24-3p","MIR24-2"
"21288","MIR22HG","hsa-miR-24-3p","MIR24-1"
"21289","MIR22HG","hsa-miR-24-3p","MIR24-2"
"21290","MIR497HG","hsa-miR-24-3p","MIR24-1"
"21291","MIR497HG","hsa-miR-24-3p","MIR24-2"
"21292","AC055811.4","hsa-miR-24-3p","MIR24-1"
"21293","AC055811.4","hsa-miR-24-3p","MIR24-2"
"21294","AC127024.8","hsa-miR-24-3p","MIR24-1"
"21295","AC127024.8","hsa-miR-24-3p","MIR24-2"
"21296","AC067852.2","hsa-miR-24-3p","MIR24-1"
"21297","AC067852.2","hsa-miR-24-3p","MIR24-2"
"21298","AC142472.1","hsa-miR-24-3p","MIR24-1"
"21299","AC142472.1","hsa-miR-24-3p","MIR24-2"
"21300","AC015883.1","hsa-miR-24-3p","MIR24-1"
"21301","AC015883.1","hsa-miR-24-3p","MIR24-2"
"21302","AC025048.4","hsa-miR-24-3p","MIR24-1"
"21303","AC025048.4","hsa-miR-24-3p","MIR24-2"
"21304","AC124319.2","hsa-miR-24-3p","MIR24-1"
"21305","AC124319.2","hsa-miR-24-3p","MIR24-2"
"21306","MAFG-AS1","hsa-miR-24-3p","MIR24-1"
"21307","MAFG-AS1","hsa-miR-24-3p","MIR24-2"
"21308","AC011815.1","hsa-miR-24-3p","MIR24-1"
"21309","AC011815.1","hsa-miR-24-3p","MIR24-2"
"21310","AC048380.2","hsa-miR-24-3p","MIR24-1"
"21311","AC048380.2","hsa-miR-24-3p","MIR24-2"
"21312","LINC00909","hsa-miR-24-3p","MIR24-1"
"21313","LINC00909","hsa-miR-24-3p","MIR24-2"
"21314","AC023090.2","hsa-miR-24-3p","MIR24-1"
"21315","AC023090.2","hsa-miR-24-3p","MIR24-2"
"21316","AC027307.2","hsa-miR-24-3p","MIR24-1"
"21317","AC027307.2","hsa-miR-24-3p","MIR24-2"
"21318","AC016586.1","hsa-miR-24-3p","MIR24-1"
"21319","AC016586.1","hsa-miR-24-3p","MIR24-2"
"21320","AC011461.1","hsa-miR-24-3p","MIR24-1"
"21321","AC011461.1","hsa-miR-24-3p","MIR24-2"
"21322","ILF3-AS1","hsa-miR-24-3p","MIR24-1"
"21323","ILF3-AS1","hsa-miR-24-3p","MIR24-2"
"21324","LINC00662","hsa-miR-24-3p","MIR24-1"
"21325","LINC00662","hsa-miR-24-3p","MIR24-2"
"21326","AC006504.5","hsa-miR-24-3p","MIR24-1"
"21327","AC006504.5","hsa-miR-24-3p","MIR24-2"
"21328","AC005394.2","hsa-miR-24-3p","MIR24-1"
"21329","AC005394.2","hsa-miR-24-3p","MIR24-2"
"21330","CEBPA-AS1","hsa-miR-24-3p","MIR24-1"
"21331","CEBPA-AS1","hsa-miR-24-3p","MIR24-2"
"21332","AC118344.2","hsa-miR-24-3p","MIR24-1"
"21333","AC118344.2","hsa-miR-24-3p","MIR24-2"
"21334","AC007191.1","hsa-miR-24-3p","MIR24-1"
"21335","AC007191.1","hsa-miR-24-3p","MIR24-2"
"21336","PTOV1-AS2","hsa-miR-24-3p","MIR24-1"
"21337","PTOV1-AS2","hsa-miR-24-3p","MIR24-2"
"21338","AC010327.5","hsa-miR-24-3p","MIR24-1"
"21339","AC010327.5","hsa-miR-24-3p","MIR24-2"
"21340","AC012313.3","hsa-miR-24-3p","MIR24-1"
"21341","AC012313.3","hsa-miR-24-3p","MIR24-2"
"21342","A1BG-AS1","hsa-miR-24-3p","MIR24-1"
"21343","A1BG-AS1","hsa-miR-24-3p","MIR24-2"
"21344","AC012313.7","hsa-miR-24-3p","MIR24-1"
"21345","AC012313.7","hsa-miR-24-3p","MIR24-2"
"21346","NRSN2-AS1","hsa-miR-24-3p","MIR24-1"
"21347","NRSN2-AS1","hsa-miR-24-3p","MIR24-2"
"21348","AL161938.1","hsa-miR-24-3p","MIR24-1"
"21349","AL161938.1","hsa-miR-24-3p","MIR24-2"
"21350","AL133325.3","hsa-miR-24-3p","MIR24-1"
"21351","AL133325.3","hsa-miR-24-3p","MIR24-2"
"21352","AL096677.1","hsa-miR-24-3p","MIR24-1"
"21353","AL096677.1","hsa-miR-24-3p","MIR24-2"
"21354","AL158090.1","hsa-miR-24-3p","MIR24-1"
"21355","AL158090.1","hsa-miR-24-3p","MIR24-2"
"21356","AL035661.1","hsa-miR-24-3p","MIR24-1"
"21357","AL035661.1","hsa-miR-24-3p","MIR24-2"
"21358","AL035252.3","hsa-miR-24-3p","MIR24-1"
"21359","AL035252.3","hsa-miR-24-3p","MIR24-2"
"21360","RALY-AS1","hsa-miR-24-3p","MIR24-1"
"21361","RALY-AS1","hsa-miR-24-3p","MIR24-2"
"21362","GNAS-AS1","hsa-miR-24-3p","MIR24-1"
"21363","GNAS-AS1","hsa-miR-24-3p","MIR24-2"
"21364","AL121832.2","hsa-miR-24-3p","MIR24-1"
"21365","AL121832.2","hsa-miR-24-3p","MIR24-2"
"21366","AL121832.3","hsa-miR-24-3p","MIR24-1"
"21367","AL121832.3","hsa-miR-24-3p","MIR24-2"
"21368","AF129075.2","hsa-miR-24-3p","MIR24-1"
"21369","AF129075.2","hsa-miR-24-3p","MIR24-2"
"21370","BACH1-IT3","hsa-miR-24-3p","MIR24-1"
"21371","BACH1-IT3","hsa-miR-24-3p","MIR24-2"
"21372","LINC00313","hsa-miR-24-3p","MIR24-1"
"21373","LINC00313","hsa-miR-24-3p","MIR24-2"
"21374","LINC01669","hsa-miR-24-3p","MIR24-1"
"21375","LINC01669","hsa-miR-24-3p","MIR24-2"
"21376","TSPEAR-AS2","hsa-miR-24-3p","MIR24-1"
"21377","TSPEAR-AS2","hsa-miR-24-3p","MIR24-2"
"21378","MCM3AP-AS1","hsa-miR-24-3p","MIR24-1"
"21379","MCM3AP-AS1","hsa-miR-24-3p","MIR24-2"
"21380","DUXAP8","hsa-miR-24-3p","MIR24-1"
"21381","DUXAP8","hsa-miR-24-3p","MIR24-2"
"21382","AP000547.3","hsa-miR-24-3p","MIR24-1"
"21383","AP000547.3","hsa-miR-24-3p","MIR24-2"
"21384","AC002470.2","hsa-miR-24-3p","MIR24-1"
"21385","AC002470.2","hsa-miR-24-3p","MIR24-2"
"21386","ADORA2A-AS1","hsa-miR-24-3p","MIR24-1"
"21387","ADORA2A-AS1","hsa-miR-24-3p","MIR24-2"
"21388","LINC01521","hsa-miR-24-3p","MIR24-1"
"21389","LINC01521","hsa-miR-24-3p","MIR24-2"
"21390","NUP50-AS1","hsa-miR-24-3p","MIR24-1"
"21391","NUP50-AS1","hsa-miR-24-3p","MIR24-2"
"21392","Z82243.1","hsa-miR-24-3p","MIR24-1"
"21393","Z82243.1","hsa-miR-24-3p","MIR24-2"
"21394","MIRLET7BHG","hsa-miR-24-3p","MIR24-1"
"21395","MIRLET7BHG","hsa-miR-24-3p","MIR24-2"
"21396","INE1","hsa-miR-24-3p","MIR24-1"
"21397","INE1","hsa-miR-24-3p","MIR24-2"
"21398","LINC00630","hsa-miR-24-3p","MIR24-1"
"21399","LINC00630","hsa-miR-24-3p","MIR24-2"
"21400","DANT2","hsa-miR-24-3p","MIR24-1"
"21401","DANT2","hsa-miR-24-3p","MIR24-2"
"21402","SLC25A5-AS1","hsa-miR-24-3p","MIR24-1"
"21403","SLC25A5-AS1","hsa-miR-24-3p","MIR24-2"
"21404","RAP2C-AS1","hsa-miR-24-3p","MIR24-1"
"21405","RAP2C-AS1","hsa-miR-24-3p","MIR24-2"
"21406","LINC00893","hsa-miR-24-3p","MIR24-1"
"21407","LINC00893","hsa-miR-24-3p","MIR24-2"
"21408","LINC00894","hsa-miR-24-3p","MIR24-1"
"21409","LINC00894","hsa-miR-24-3p","MIR24-2"
"21410","AL669831.5","hsa-miR-2467-3p","MIR2467"
"21411","LINC01714","hsa-miR-2467-3p","MIR2467"
"21412","AL109811.1","hsa-miR-2467-3p","MIR2467"
"21413","LINC01772","hsa-miR-2467-3p","MIR2467"
"21414","BX284668.2","hsa-miR-2467-3p","MIR2467"
"21415","AL031281.2","hsa-miR-2467-3p","MIR2467"
"21416","AL031428.1","hsa-miR-2467-3p","MIR2467"
"21417","AL606491.1","hsa-miR-2467-3p","MIR2467"
"21418","SNHG3","hsa-miR-2467-3p","MIR2467"
"21419","SNHG12","hsa-miR-2467-3p","MIR2467"
"21420","AL049795.2","hsa-miR-2467-3p","MIR2467"
"21421","SLFNL1-AS1","hsa-miR-2467-3p","MIR2467"
"21422","MIR137HG","hsa-miR-2467-3p","MIR2467"
"21423","AC242426.2","hsa-miR-2467-3p","MIR2467"
"21424","AL391069.2","hsa-miR-2467-3p","MIR2467"
"21425","DCST1-AS1","hsa-miR-2467-3p","MIR2467"
"21426","GAS5","hsa-miR-2467-3p","MIR2467"
"21427","AL353708.3","hsa-miR-2467-3p","MIR2467"
"21428","MIR181A1HG","hsa-miR-2467-3p","MIR2467"
"21429","BLACAT1","hsa-miR-2467-3p","MIR2467"
"21430","MIR29B2CHG","hsa-miR-2467-3p","MIR2467"
"21431","LINC00467","hsa-miR-2467-3p","MIR2467"
"21432","AC092803.2","hsa-miR-2467-3p","MIR2467"
"21433","AL512328.1","hsa-miR-2467-3p","MIR2467"
"21434","LINC01115","hsa-miR-2467-3p","MIR2467"
"21435","AC074117.1","hsa-miR-2467-3p","MIR2467"
"21436","AC016727.1","hsa-miR-2467-3p","MIR2467"
"21437","CYTOR","hsa-miR-2467-3p","MIR2467"
"21438","AC009237.14","hsa-miR-2467-3p","MIR2467"
"21439","MIR4435-2HG","hsa-miR-2467-3p","MIR2467"
"21440","AC017002.6","hsa-miR-2467-3p","MIR2467"
"21441","PAX8-AS1","hsa-miR-2467-3p","MIR2467"
"21442","AC079988.1","hsa-miR-2467-3p","MIR2467"
"21443","LINC01087","hsa-miR-2467-3p","MIR2467"
"21444","AC009948.3","hsa-miR-2467-3p","MIR2467"
